yl_t+60(mean),yl_t+1440(mean),yw_t+5(mean),yw_t+30(mean),ys_t+5(mean),ys_t+30(mean),ID,yl_t+60(U),yl_t+60(L),yl_t+1440(U),yl_t+1440(L),yw_t+5(U),yw_t+5(L),yw_t+30(U),yw_t+30(L),ys_t+5(U),ys_t+5(L),ys_t+30(U),ys_t+30(L)
0.83203536,0.8176086,-0.053042457,-0.049935162,0.0589593,0.1161126,482434,0.9802685,0.68380225,0.9815047,0.6537125,0.17226353,-0.27834845,0.18640555,-0.28627586,0.42045876,-0.30254015,0.5356344,-0.30340922
0.83104897,0.816831,-0.05341681,-0.050310545,0.05831753,0.11531314,482435,0.9792821,0.68281585,0.9807271,0.6529349,0.17188919,-0.2787228,0.18603018,-0.28665125,0.419817,-0.30318192,0.534835,-0.30420867
0.8316239,0.8172815,-0.053072345,-0.049992267,0.058838442,0.115971416,482436,0.979857,0.6833908,0.98117757,0.6533854,0.17223364,-0.27837834,0.18634845,-0.286333,0.42033792,-0.302661,0.53549325,-0.3035504
0.83119994,0.81696594,-0.053222496,-0.050142214,0.05878271,0.115855254,482437,0.97943306,0.6829668,0.980862,0.65306985,0.1720835,-0.27852848,0.1861985,-0.28648293,0.42028219,-0.30271673,0.5353771,-0.30366656
0.8311174,0.8169155,-0.05313612,-0.050065495,0.058728077,0.11583067,482438,0.9793505,0.6828843,0.9808116,0.6530194,0.17216986,-0.2784421,0.18627521,-0.28640622,0.42022753,-0.3027714,0.53535247,-0.30369115
0.8309429,0.8167851,-0.05318542,-0.050116125,0.058839098,0.11589787,482439,0.97917604,0.6827098,0.9806812,0.652889,0.17212057,-0.2784914,0.1862246,-0.28645685,0.42033857,-0.30266035,0.5354197,-0.30362394
0.8310865,0.81690073,-0.052977137,-0.04992438,0.058975257,0.11613161,482440,0.97931963,0.6828534,0.9807968,0.65300465,0.17232886,-0.27828312,0.18641633,-0.2862651,0.4204747,-0.3025242,0.5356534,-0.3033902
0.83082676,0.81669354,-0.053125132,-0.05007361,0.05887057,0.11595743,482441,0.9790599,0.68259364,0.9805896,0.65279746,0.17218086,-0.27843112,0.18626711,-0.28641433,0.42037004,-0.30262887,0.53547925,-0.30356437
0.8310155,0.8168776,-0.052937906,-0.049898397,0.059091087,0.11623805,482442,0.97924864,0.6827824,0.9807737,0.6529815,0.17236808,-0.2782439,0.18644232,-0.28623912,0.42059055,-0.30240837,0.53575987,-0.30328375
0.8299778,0.81607544,-0.053400584,-0.05035943,0.058422763,0.11538166,482443,0.9782109,0.6817447,0.9799715,0.65217936,0.1719054,-0.27870658,0.18598129,-0.28670016,0.41992223,-0.30307668,0.53490347,-0.30414015
0.8308683,0.8167866,-0.052903395,-0.049884222,0.05923216,0.11637071,482444,0.9791014,0.6826352,0.9806827,0.6528905,0.17240259,-0.2782094,0.1864565,-0.28622493,0.4207316,-0.3022673,0.5358925,-0.3031511
0.83040845,0.81641716,-0.05305848,-0.050042897,0.05906628,0.116140135,482445,0.97864157,0.68217534,0.98031324,0.6525211,0.17224751,-0.27836448,0.18629782,-0.28638363,0.42056572,-0.3024332,0.53566194,-0.30338168
0.830569,0.8166074,-0.052874126,-0.049869124,0.0593905,0.11650807,482446,0.97880214,0.6823359,0.9805035,0.65271133,0.17243186,-0.27818012,0.1864716,-0.28620985,0.42088997,-0.30210894,0.5360299,-0.30301374
0.8302302,0.81634134,-0.052961115,-0.04996659,0.059393343,0.11646173,482447,0.9784633,0.68199706,0.9802374,0.65244526,0.17234488,-0.27826712,0.18637413,-0.2863073,0.4208928,-0.3021061,0.53598356,-0.30306008
0.8306185,0.81666285,-0.052628666,-0.049649235,0.059855904,0.11703073,482448,0.9788516,0.6823854,0.98055893,0.65276676,0.17267732,-0.27793467,0.18669148,-0.28598994,0.42135537,-0.30164355,0.53655255,-0.30249107
0.8305846,0.81665957,-0.052736197,-0.049761184,0.059738763,0.11687261,482449,0.9788177,0.68235147,0.98055565,0.6527635,0.1725698,-0.2780422,0.18657953,-0.2861019,0.4212382,-0.3017607,0.5363944,-0.3026492
0.83078396,0.81681836,-0.052478306,-0.049513567,0.06012188,0.11733419,482450,0.9790171,0.68255085,0.98071444,0.6529223,0.17282769,-0.2777843,0.18682715,-0.28585428,0.42162132,-0.3013776,0.536856,-0.30218762
0.82982576,0.8161018,-0.05297005,-0.05000418,0.05938766,0.116407864,482451,0.9780589,0.68159264,0.9799979,0.6522057,0.17233594,-0.27827603,0.18633653,-0.2863449,0.4208871,-0.3021118,0.5359297,-0.30311394
0.8306243,0.8167123,-0.052467316,-0.049513258,0.060166575,0.11736325,482452,0.9788574,0.68239117,0.9806084,0.65281624,0.17283867,-0.27777332,0.18682745,-0.28585398,0.42166603,-0.3013329,0.5368851,-0.30215856
0.8301404,0.8163453,-0.052736197,-0.04976406,0.059900925,0.1170033,482453,0.9783735,0.6819073,0.98024136,0.6524492,0.1725698,-0.2780422,0.18657666,-0.28610477,0.42140037,-0.30159855,0.53652513,-0.30251852
0.8302833,0.816512,-0.052520312,-0.049578167,0.06016384,0.117319435,482454,0.9785164,0.68205017,0.9804081,0.6526159,0.17278567,-0.2778263,0.18676254,-0.2859189,0.42166328,-0.30133563,0.5368413,-0.30220237
0.83011454,0.81639045,-0.052661017,-0.04971209,0.060153678,0.11724272,482455,0.97834766,0.6818814,0.98028654,0.6524944,0.17264497,-0.277967,0.18662862,-0.28605282,0.42165315,-0.30134577,0.5367645,-0.30227908
0.8304274,0.8166168,-0.05232117,-0.049380563,0.060538437,0.117750086,482456,0.9786605,0.6821943,0.98051286,0.6527207,0.17298482,-0.27762717,0.18696016,-0.28572127,0.4220379,-0.30096102,0.5372719,-0.30177173
0.8306279,0.81686586,-0.052330516,-0.049393814,0.060760375,0.11796055,482457,0.97886103,0.6823948,0.98076195,0.6529698,0.17297548,-0.2776365,0.1869469,-0.28573453,0.42225984,-0.30073908,0.5374824,-0.30156127
0.8305143,0.8167335,-0.052199468,-0.04926677,0.060835555,0.11806207,482458,0.9787474,0.6822812,0.98062956,0.6528374,0.17310652,-0.27750546,0.18707395,-0.2856075,0.42233503,-0.3006639,0.5375839,-0.30145973
0.8303615,0.8167253,-0.052347563,-0.049423084,0.06085042,0.118020326,482459,0.9785946,0.68212837,0.9806214,0.65282923,0.17295843,-0.27765355,0.18691763,-0.2857638,0.42234987,-0.30064905,0.5375421,-0.30150148
0.83064324,0.81687546,-0.05207335,-0.049153488,0.061176278,0.11845841,482460,0.97887635,0.6824101,0.98077154,0.6529794,0.17323264,-0.27737933,0.18718722,-0.2854942,0.42267573,-0.3003232,0.5379802,-0.3010634
0.830866,0.81710446,-0.05200844,-0.0491085,0.061456896,0.11872723,482461,0.9790991,0.68263286,0.98100054,0.6532084,0.17329755,-0.27731442,0.18723221,-0.2854492,0.42295635,-0.30004257,0.538249,-0.30079457
0.83068514,0.81694496,-0.051912513,-0.04901227,0.061574146,0.118893,482462,0.97891825,0.682452,0.98084104,0.6530489,0.17339347,-0.2772185,0.18732844,-0.28535298,0.4230736,-0.29992533,0.53841484,-0.3006288
0.8308629,0.8171623,-0.05184144,-0.048955884,0.061931696,0.119248144,482463,0.979096,0.68262976,0.98105836,0.6532662,0.17346455,-0.27714744,0.18738483,-0.2852966,0.42343116,-0.29956776,0.53876996,-0.30027366
0.8308618,0.81709564,-0.05165216,-0.04876804,0.062118772,0.11951554,482464,0.9790949,0.6826287,0.9809917,0.65319955,0.17365383,-0.27695814,0.18757267,-0.28510875,0.42361823,-0.2993807,0.53903735,-0.30000627
0.8313273,0.8175465,-0.051563937,-0.04868598,0.062448457,0.1198591,482465,0.97956043,0.6830942,0.9814426,0.6536504,0.17374206,-0.27686992,0.18765473,-0.2850267,0.42394793,-0.299051,0.5393809,-0.2996627
0.8312446,0.8174224,-0.05141399,-0.048544455,0.06261215,0.12007787,482466,0.9794777,0.6830115,0.9813185,0.6535263,0.17389199,-0.27672,0.18779626,-0.28488517,0.4241116,-0.2988873,0.53959966,-0.29944393
0.83129877,0.8175974,-0.051525217,-0.048657224,0.06272121,0.1201242,482467,0.9795319,0.68306565,0.9814935,0.6537013,0.17378077,-0.2768312,0.1876835,-0.28499794,0.42422068,-0.29877824,0.539646,-0.29939762
0.83142394,0.81758064,-0.051253363,-0.048392456,0.06300937,0.12052895,482468,0.97965705,0.6831908,0.9814767,0.65368456,0.17405263,-0.27655935,0.18794826,-0.28473318,0.4245088,-0.2984901,0.54005075,-0.29899287
0.8315518,0.81777585,-0.051294032,-0.04843559,0.06320923,0.120658666,482469,0.9797849,0.6833187,0.9816719,0.65387976,0.17401196,-0.27660003,0.18790513,-0.2847763,0.4247087,-0.29829022,0.54018044,-0.29886314
0.83150756,0.8177013,-0.05111995,-0.04827342,0.06341762,0.12094332,482470,0.9797407,0.68327445,0.98159736,0.6538052,0.17418604,-0.27642593,0.18806729,-0.28461415,0.42491707,-0.29808185,0.5404651,-0.2985785
0.8318443,0.8180607,-0.051104236,-0.048254833,0.06373594,0.12124427,482471,0.9800774,0.68361115,0.9819568,0.6541646,0.17420176,-0.27641022,0.18808588,-0.28459555,0.4252354,-0.29776353,0.54076606,-0.29827756
0.8317258,0.8178785,-0.050873872,-0.048043262,0.06391231,0.12152019,482472,0.9799589,0.68349266,0.98177457,0.6539824,0.17443211,-0.27617985,0.18829745,-0.28438398,0.42541176,-0.29758716,0.541042,-0.29800162
0.8323258,0.81843966,-0.05078976,-0.04796079,0.06433924,0.121953465,482473,0.98055893,0.6840927,0.98233575,0.6545436,0.17451623,-0.27609575,0.18837993,-0.28430152,0.4258387,-0.2971602,0.5414753,-0.29756835
0.83210796,0.81820035,-0.050670005,-0.047845557,0.06438907,0.122045696,482474,0.9803411,0.68387485,0.98209643,0.65430427,0.17463598,-0.275976,0.18849516,-0.28418627,0.42588854,-0.29711038,0.5415675,-0.2974761
0.8325928,0.8187227,-0.050666515,-0.047848538,0.06477875,0.12240783,482475,0.9808259,0.68435967,0.9826188,0.65482664,0.17463948,-0.27597252,0.18849218,-0.28418925,0.4262782,-0.2967207,0.54192966,-0.29711398
0.83249307,0.81853396,-0.05051852,-0.047701363,0.06480421,0.12252541,482476,0.9807262,0.68425995,0.98243004,0.6546379,0.17478746,-0.27582452,0.18863936,-0.2840421,0.42630368,-0.29669523,0.5420472,-0.2969964
0.83303964,0.8190511,-0.05037884,-0.04756066,0.06526612,0.12297246,482477,0.98127276,0.6848065,0.9829472,0.655155,0.17492715,-0.27568483,0.18878005,-0.28390136,0.42676556,-0.29623336,0.5424943,-0.29654935
0.83278334,0.81880945,-0.050315578,-0.04750448,0.06533616,0.12308337,482478,0.98101646,0.6845502,0.98270553,0.65491337,0.17499042,-0.27562156,0.18883623,-0.2838452,0.42683563,-0.2961633,0.54260516,-0.29643846
0.83334255,0.8193089,-0.050204143,-0.04738822,0.06576922,0.12354571,482479,0.98157567,0.68510944,0.98320496,0.6554128,0.17510185,-0.27551013,0.1889525,-0.28372893,0.42726868,-0.29573023,0.5430675,-0.2959761
0.83321935,0.81912553,-0.050088603,-0.0472849,0.0658208,0.12365477,482480,0.98145247,0.68498623,0.9830216,0.65522945,0.17521739,-0.2753946,0.18905582,-0.2836256,0.42732024,-0.29567868,0.5431766,-0.29586703
0.8339484,0.81974435,-0.04995293,-0.04713968,0.066302806,0.12420858,482481,0.9821815,0.68571526,0.98364043,0.65584826,0.17535305,-0.27525893,0.18920104,-0.2834804,0.42780226,-0.29519665,0.5437304,-0.29531324
0.83370453,0.8194935,-0.049842115,-0.047046628,0.06634991,0.12426988,482482,0.98193765,0.6854714,0.98338956,0.6555974,0.17546387,-0.2751481,0.18929408,-0.28338733,0.42784935,-0.29514956,0.5437917,-0.29525194
0.8343992,0.82019234,-0.049759746,-0.04695471,0.06693344,0.124862045,482483,0.98263234,0.6861661,0.9840884,0.65629625,0.17554624,-0.27506572,0.18938601,-0.28329542,0.42843288,-0.29456604,0.5443839,-0.29465976
0.8341901,0.819893,-0.049596243,-0.04681945,0.066948295,0.12496564,482484,0.9824232,0.68595695,0.9837891,0.6559969,0.17570975,-0.27490222,0.18952127,-0.28316015,0.42844775,-0.29455116,0.5444875,-0.29455617
0.8347074,0.82039875,-0.049561117,-0.04676758,0.0673171,0.12528777,482485,0.9829405,0.68647426,0.98429483,0.65650266,0.17574488,-0.27486712,0.18957314,-0.2831083,0.42881656,-0.29418236,0.5448096,-0.29423404
0.83456033,0.82024145,-0.04936023,-0.046592165,0.06762099,0.1256709,482486,0.98279345,0.6863272,0.98413754,0.65634537,0.17594576,-0.27466622,0.18974856,-0.28293288,0.42912045,-0.29387847,0.5451927,-0.2938509
0.8351474,0.8207663,-0.04934544,-0.046546053,0.067939535,0.1259914,482487,0.9833805,0.68691427,0.9846624,0.65687025,0.17596054,-0.27465144,0.18979466,-0.28288677,0.429439,-0.2935599,0.5455132,-0.2935304
0.8349628,0.82053477,-0.049118567,-0.046353072,0.06812858,0.12626328,482488,0.9831959,0.68672967,0.98443085,0.6566387,0.17618743,-0.27442455,0.18998764,-0.2826938,0.42962804,-0.29337087,0.54578507,-0.29325855
0.8355798,0.8210597,-0.049065266,-0.04627779,0.06850776,0.12666988,482489,0.9838129,0.6873467,0.9849558,0.6571636,0.17624073,-0.27437127,0.19006293,-0.28261852,0.43000722,-0.2929917,0.5461917,-0.29285192
0.83540606,0.82090324,-0.048906486,-0.04613955,0.06867616,0.12687828,482490,0.9836392,0.68717295,0.9847993,0.65700716,0.1763995,-0.27421248,0.19020116,-0.28248027,0.4301756,-0.2928233,0.54640007,-0.29264355
0.83614737,0.8215754,-0.04882802,-0.046036333,0.06925258,0.12745744,482491,0.9843805,0.68791425,0.9854715,0.6576793,0.17647797,-0.274134,0.19030438,-0.28237706,0.43075204,-0.29224688,0.54697925,-0.29206437
0.83597016,0.82135737,-0.048676223,-0.04591155,0.06929684,0.12757906,482492,0.9842033,0.68773705,0.98525345,0.6574613,0.17662977,-0.27398223,0.19042917,-0.28225225,0.4307963,-0.29220262,0.5471009,-0.29194275
0.8365758,0.8218461,-0.048570953,-0.045798473,0.069630235,0.12791705,482493,0.9848089,0.6883427,0.9857422,0.65795004,0.17673504,-0.27387694,0.19054225,-0.28213918,0.4311297,-0.29186922,0.54743886,-0.29160476
0.83643055,0.8217302,-0.048449248,-0.04569248,0.069927685,0.12826006,482494,0.98466367,0.68819743,0.9856263,0.6578341,0.17685674,-0.27375525,0.19064823,-0.2820332,0.43142715,-0.29157177,0.5477819,-0.29126173
0.8369974,0.8222032,-0.048361335,-0.04559142,0.070287526,0.1286211,482495,0.9852305,0.6887643,0.9860993,0.65830714,0.17694466,-0.27366734,0.19074929,-0.28193215,0.43178698,-0.29121193,0.5481429,-0.2909007
0.83688086,0.82205296,-0.048200503,-0.045453288,0.070467174,0.12886566,482496,0.985114,0.68864775,0.98594904,0.6581569,0.17710549,-0.2735065,0.19088742,-0.281794,0.43196663,-0.29103228,0.54838747,-0.29065615
0.8374654,0.8225065,-0.04811372,-0.045352638,0.07077577,0.12924245,482497,0.9856985,0.6892323,0.9864026,0.6586104,0.17719227,-0.2734197,0.19098808,-0.28169334,0.43227524,-0.29072368,0.5487642,-0.29027936
0.83731437,0.82237846,-0.047971472,-0.045226105,0.0709517,0.12942351,482498,0.9855475,0.68908125,0.98627454,0.6584824,0.17733452,-0.27327746,0.1911146,-0.28156683,0.43245116,-0.29054776,0.5489453,-0.2900983
0.83809346,0.8230847,-0.04791591,-0.045144558,0.071541674,0.13001972,482499,0.9863266,0.68986034,0.9869808,0.6591886,0.17739008,-0.2732219,0.19119616,-0.28148526,0.43304113,-0.2899578,0.54954153,-0.28950208
0.8378456,0.82281,-0.04770691,-0.04496791,0.07170417,0.13023236,482500,0.98607874,0.6896125,0.9867061,0.6589139,0.17759907,-0.2730129,0.19137281,-0.28130862,0.43320364,-0.28979528,0.54975414,-0.28928944
0.8385219,0.82336324,-0.04761047,-0.044860687,0.072061606,0.13059025,482501,0.986755,0.6902888,0.9872593,0.65946716,0.17769551,-0.27291647,0.19148003,-0.2812014,0.43356106,-0.28943786,0.55011207,-0.28893155
0.83838934,0.8232639,-0.0474255,-0.04469564,0.072514884,0.13106811,482502,0.98662245,0.6901562,0.98715997,0.6593678,0.1778805,-0.27273148,0.19164507,-0.28103635,0.43401435,-0.28898457,0.5505899,-0.2884537
0.8390425,0.8237826,-0.04738904,-0.044644188,0.07283058,0.13140063,482503,0.9872756,0.69080937,0.9876787,0.65988654,0.17791694,-0.27269503,0.19169652,-0.2809849,0.43433005,-0.28866887,0.55092245,-0.28812116
0.8389128,0.8236383,-0.047132283,-0.044414647,0.07320266,0.13181195,482504,0.9871459,0.69067967,0.9875344,0.65974224,0.1781737,-0.2724383,0.19192606,-0.28075537,0.43470213,-0.2882968,0.5513338,-0.28770986
0.8393512,0.8239763,-0.047070865,-0.04433844,0.07344689,0.13210578,482505,0.9875843,0.69111806,0.98787236,0.6600802,0.17823513,-0.27237687,0.19200228,-0.28067917,0.43494636,-0.28805256,0.5516276,-0.28741604
0.83938926,0.8239873,-0.046886615,-0.044175655,0.07380564,0.13246147,482506,0.9876224,0.69115615,0.9878834,0.6600912,0.17841938,-0.2721926,0.19216506,-0.2805164,0.4353051,-0.28769383,0.5519833,-0.28706032
0.83988565,0.8244215,-0.04682222,-0.044082813,0.074222416,0.13292032,482507,0.98811877,0.69165254,0.9883176,0.66052544,0.17848377,-0.27212822,0.19225791,-0.28042352,0.43572187,-0.28727704,0.55244213,-0.28660148
0.839923,0.8243896,-0.046659745,-0.0439493,0.07445004,0.13317329,482508,0.98815614,0.6916899,0.98828566,0.6604935,0.17864624,-0.27196574,0.19239143,-0.28029,0.4359495,-0.2870494,0.5526951,-0.28634852
0.84031934,0.82471144,-0.046572343,-0.04385286,0.07476606,0.13351664,482509,0.98855245,0.6920862,0.9886075,0.66081536,0.17873365,-0.27187833,0.19248787,-0.28019357,0.43626553,-0.2867334,0.5530385,-0.28600517
0.8403648,0.8247349,-0.04643729,-0.0437291,0.07513541,0.1338969,482510,0.9885979,0.6921317,0.988631,0.66083884,0.1788687,-0.27174327,0.19261162,-0.28006983,0.43663487,-0.28636405,0.5534187,-0.28562492
0.8407855,0.82507485,-0.046343725,-0.04363112,0.075495034,0.13428308,482511,0.9890186,0.6925524,0.98897094,0.66117877,0.17896226,-0.27164972,0.1927096,-0.27997184,0.4369945,-0.28600442,0.5538049,-0.28523874
0.84087527,0.82512254,-0.04616831,-0.043473985,0.07581324,0.13462074,482512,0.9891084,0.69264215,0.9890186,0.66122645,0.17913768,-0.2714743,0.19286673,-0.2798147,0.4373127,-0.28568622,0.55414253,-0.28490108
0.8412705,0.8254267,-0.04605821,-0.043359265,0.076189585,0.13505326,482513,0.9895036,0.6930374,0.9893228,0.6615306,0.17924778,-0.2713642,0.19298145,-0.27969998,0.43768904,-0.28530988,0.5545751,-0.28446853
0.84135556,0.8254728,-0.045908775,-0.04322267,0.076485835,0.13533923,482514,0.9895887,0.69312245,0.98936886,0.6615767,0.17939721,-0.27121475,0.19311805,-0.2795634,0.4379853,-0.28501362,0.55486107,-0.28418258
0.84195167,0.82599497,-0.045805044,-0.043096446,0.077038765,0.13594003,482515,0.9901848,0.69371855,0.98989105,0.6620989,0.17950094,-0.27111104,0.19324428,-0.27943715,0.43853822,-0.2844607,0.5554618,-0.2835818
0.84203494,0.8260188,-0.045622543,-0.042943727,0.07729021,0.13618174,482516,0.99026805,0.6938018,0.9899149,0.6621227,0.17968345,-0.27092853,0.19339699,-0.27928445,0.43878967,-0.28420925,0.5557035,-0.28334007
