yl_t+60(mean),yl_t+1440(mean),yw_t+5(mean),yw_t+30(mean),ys_t+5(mean),ys_t+30(mean),ID,yl_t+60(U),yl_t+60(L),yl_t+1440(U),yl_t+1440(L),yw_t+5(U),yw_t+5(L),yw_t+30(U),yw_t+30(L),ys_t+5(U),ys_t+5(L),ys_t+30(U),ys_t+30(L)
0.7618371,0.8418031,0.017053066,0.026041223,0.04745285,0.09646439,480973,0.9766097,0.54706454,1.0693665,0.6142397,0.18110013,-0.146994,0.19627309,-0.14419064,0.32082716,-0.22592147,0.39787036,-0.20494157
0.7617054,0.84183043,0.016974613,0.025953516,0.04739406,0.09638735,480974,0.976478,0.5469328,1.0693939,0.614267,0.18102168,-0.14707245,0.19618538,-0.14427835,0.3207684,-0.22598025,0.39779332,-0.20501861
0.7614925,0.84177274,0.016855959,0.025830647,0.047114752,0.096078426,480975,0.9762651,0.5467199,1.0693362,0.6142093,0.18090302,-0.1471911,0.1960625,-0.14440122,0.32048908,-0.22625956,0.3974844,-0.20532754
0.76143676,0.8418295,0.01679653,0.025753222,0.047156934,0.09611788,480976,0.97620934,0.5466642,1.0693929,0.61426604,0.18084359,-0.14725053,0.19598508,-0.14447865,0.32053125,-0.22621739,0.39752385,-0.20528808
0.7609935,0.8416195,0.016583793,0.025551077,0.046731524,0.09561641,480977,0.97576606,0.5462209,1.0691829,0.6140561,0.18063086,-0.14746326,0.19578294,-0.14468078,0.32010585,-0.22664279,0.39702237,-0.20578957
0.76084936,0.8416152,0.01647285,0.025426254,0.04647713,0.095330656,480978,0.97562194,0.5460768,1.0691786,0.6140518,0.18051991,-0.14757422,0.19565812,-0.14480561,0.31985146,-0.22689718,0.39673662,-0.20607531
0.76074153,0.8416902,0.016477168,0.02543088,0.046831403,0.09573552,480979,0.9755141,0.54596895,1.0692536,0.6141268,0.18052423,-0.1475699,0.19566274,-0.14480099,0.32020572,-0.22654292,0.3971415,-0.20567045
0.76073295,0.8417999,0.016502976,0.025439106,0.047180865,0.09610454,480980,0.97550553,0.54596037,1.0693634,0.6142365,0.18055004,-0.14754409,0.19567096,-0.14479277,0.32055518,-0.22619346,0.3975105,-0.20530143
0.7605692,0.84185725,0.016493928,0.025435714,0.047757726,0.09672173,480981,0.9753418,0.54579663,1.0694207,0.6142938,0.180541,-0.14755313,0.19566758,-0.14479615,0.32113203,-0.22561659,0.3981277,-0.20468423
0.7604379,0.8418895,0.016407661,0.02533392,0.04761403,0.0965647,480982,0.9752105,0.5456653,1.0694529,0.6143261,0.18045473,-0.1476394,0.19556579,-0.14489794,0.32098836,-0.22576028,0.39797068,-0.20484126
0.76034135,0.84194136,0.01639964,0.025323227,0.047860555,0.09684641,480983,0.9751139,0.54556876,1.0695047,0.614378,0.1804467,-0.14764743,0.19555509,-0.14490864,0.32123488,-0.22551376,0.39825237,-0.20455956
0.76028544,0.8419967,0.016327359,0.025225548,0.04791519,0.096877225,480984,0.975058,0.54551286,1.0695602,0.6144333,0.18037441,-0.14771971,0.19545741,-0.14500631,0.3212895,-0.22545913,0.39828318,-0.20452875
0.7601405,0.8420558,0.01640396,0.025308935,0.04892817,0.097973146,480985,0.97491306,0.5453679,1.0696192,0.6144924,0.18045102,-0.1476431,0.1955408,-0.14492293,0.3223025,-0.22444615,0.3993791,-0.20343283
0.759967,0.842028,0.016277183,0.025161285,0.04853686,0.09753714,480986,0.9747396,0.54519445,1.0695914,0.61446464,0.18032424,-0.14776988,0.19539315,-0.14507058,0.3219112,-0.22483745,0.3989431,-0.20386884
0.76004976,0.84222496,0.016344119,0.025197992,0.049002152,0.09807969,480987,0.97482234,0.5452772,1.0697883,0.6146616,0.18039118,-0.14770295,0.19542986,-0.14503387,0.32237646,-0.22437216,0.39948565,-0.20332628
0.7601378,0.8424031,0.016403548,0.02523038,0.049548745,0.09865557,480988,0.9749104,0.5453652,1.0699666,0.6148397,0.18045062,-0.1476435,0.19546224,-0.14500149,0.32292306,-0.22382557,0.40006155,-0.2027504
0.76008415,0.8425542,0.016372908,0.02515594,0.04995678,0.09911288,480989,0.97485673,0.54531157,1.0701176,0.61499083,0.18041997,-0.14767416,0.19538781,-0.14507592,0.3233311,-0.22341754,0.40051883,-0.20229308
0.7600377,0.84263754,0.016320676,0.02507214,0.049909573,0.09905945,480990,0.9748103,0.54526514,1.0702009,0.61507416,0.18036774,-0.14772639,0.195304,-0.14515972,0.32328388,-0.22346474,0.40046543,-0.20234652
0.7600045,0.8427401,0.016309159,0.025036152,0.05008682,0.0992497,480991,0.9747771,0.54523194,1.0703036,0.6151767,0.18035622,-0.1477379,0.19526802,-0.14519571,0.32346115,-0.2232875,0.40065566,-0.20215628
0.7599666,0.84279275,0.016245617,0.024946699,0.050027482,0.099167086,480992,0.9747392,0.54519403,1.0703561,0.61522937,0.18029268,-0.14780144,0.19517857,-0.14528516,0.3234018,-0.22334683,0.40057305,-0.20223889
0.7598248,0.84283185,0.016184026,0.024862386,0.050043326,0.099201396,480993,0.9745974,0.54505223,1.0703952,0.61526847,0.1802311,-0.14786303,0.19509426,-0.14536947,0.32341763,-0.22333099,0.40060735,-0.20220457
0.7596764,0.84282094,0.016045116,0.024692012,0.049794834,0.09890581,480994,0.974449,0.5449038,1.0703844,0.6152575,0.18009219,-0.14800194,0.19492388,-0.14553985,0.32316914,-0.22357948,0.40031177,-0.20250016
0.75971663,0.8430053,0.01613601,0.02476882,0.050409835,0.099590525,480995,0.9744892,0.54494405,1.0705687,0.6154419,0.18018307,-0.14791106,0.19500068,-0.14546305,0.32378414,-0.22296448,0.4009965,-0.20181544
0.75985223,0.8431939,0.016231632,0.024844598,0.050967902,0.100198425,480996,0.9746248,0.54507965,1.0707573,0.6156305,0.18027869,-0.14781544,0.19507647,-0.14538726,0.32434222,-0.22240642,0.40160438,-0.20120755
0.75978345,0.84336,0.016258674,0.024849636,0.052025903,0.10131489,480997,0.974556,0.54501086,1.0709234,0.61579657,0.18030573,-0.14778839,0.1950815,-0.14538223,0.32540023,-0.22134842,0.40272087,-0.20009108
0.7597924,0.8434814,0.016194617,0.02475093,0.052202385,0.101497926,480998,0.97456497,0.5450198,1.0710448,0.61591804,0.18024167,-0.14785245,0.1949828,-0.14548093,0.3255767,-0.22117193,0.40290388,-0.19990805
0.7597677,0.84360224,0.016265152,0.024814883,0.05251043,0.10184739,480999,0.9745403,0.5449951,1.0711657,0.6160388,0.18031222,-0.14778191,0.19504675,-0.14541698,0.32588476,-0.2208639,0.40325335,-0.19955859
0.75979936,0.8436848,0.016185466,0.024703529,0.052597303,0.10189525,481000,0.97457194,0.5450268,1.0712482,0.6161214,0.18023252,-0.1478616,0.1949354,-0.14552833,0.32597163,-0.22077702,0.4033012,-0.19951072
0.7596694,0.84388816,0.016417943,0.024960786,0.05361247,0.10301335,481001,0.974442,0.54489684,1.0714515,0.6163248,0.18046501,-0.14762911,0.19519265,-0.14527108,0.3269868,-0.21976185,0.4044193,-0.19839261
0.7594948,0.84381825,0.01620202,0.024718232,0.053311743,0.10265002,481002,0.97426736,0.5447222,1.0713817,0.6162548,0.18024908,-0.14784504,0.1949501,-0.14551362,0.32668605,-0.22006258,0.40405598,-0.19875595
0.7595859,0.84406924,0.016359335,0.024869686,0.054020066,0.103431,481003,0.9743585,0.54481333,1.0716326,0.61650586,0.18040639,-0.14768773,0.19510154,-0.14536218,0.3273944,-0.21935426,0.40483695,-0.19797496
0.75972515,0.8442666,0.016441181,0.024927985,0.054850556,0.1042993,481004,0.97449774,0.5449526,1.07183,0.61670315,0.18048824,-0.14760588,0.19515985,-0.14530388,0.32822487,-0.21852377,0.40570527,-0.19710666
0.7596978,0.84468967,0.016564462,0.025007261,0.056635346,0.106149115,481005,0.9744704,0.5449252,1.0722531,0.6171262,0.18061152,-0.1474826,0.19523913,-0.1452246,0.33000967,-0.21673897,0.40755507,-0.19525686
0.75970286,0.8447614,0.01650277,0.02491534,0.05660486,0.10610671,481006,0.97447544,0.5449303,1.0723248,0.617198,0.18054983,-0.1475443,0.1951472,-0.14531653,0.32997918,-0.21676946,0.40751266,-0.19529925
0.7597597,0.84501874,0.016620293,0.025018571,0.057259638,0.10680815,481007,0.9745323,0.54498714,1.0725821,0.61745536,0.18066736,-0.14742677,0.19525044,-0.14521329,0.33063397,-0.21611468,0.40821412,-0.19459781
0.75979763,0.84511644,0.016510276,0.024861256,0.05747163,0.10698769,481008,0.9745702,0.54502505,1.0726799,0.617553,0.18055734,-0.14753678,0.19509313,-0.1453706,0.33084595,-0.21590269,0.40839365,-0.19441828
0.7597057,0.8453758,0.016616799,0.024959551,0.05831491,0.10789653,481009,0.9744783,0.54493314,1.0729392,0.6178124,0.18066385,-0.14743027,0.19519141,-0.14527231,0.33168924,-0.21505941,0.4093025,-0.19350943
0.75955075,0.8453511,0.016458351,0.024768202,0.058013197,0.10752117,481010,0.97432333,0.54477817,1.0729145,0.6177877,0.18050541,-0.14758871,0.19500007,-0.14546366,0.33138752,-0.21536112,0.40892714,-0.19388479
0.759623,0.84555215,0.01659973,0.02490485,0.05865366,0.108265005,481011,0.9743956,0.5448504,1.0731156,0.6179887,0.18064679,-0.14744733,0.19513671,-0.14532702,0.33202797,-0.21472067,0.40967098,-0.19314095
0.7597438,0.84566736,0.016668105,0.024962328,0.0591584,0.10881073,481012,0.9745164,0.5449712,1.0732307,0.618104,0.18071517,-0.14737895,0.19519418,-0.14526954,0.3325327,-0.21421592,0.4102167,-0.19259524
0.7596026,0.84586257,0.016691858,0.024981143,0.060437687,0.11018475,481013,0.9743752,0.54483,1.073426,0.6182991,0.18073893,-0.1473552,0.195213,-0.14525072,0.333812,-0.21293664,0.41159073,-0.1912212
0.7596316,0.8459842,0.016647233,0.024898784,0.060559638,0.11027425,481014,0.97440416,0.544859,1.0735476,0.61842084,0.1806943,-0.14739983,0.19513065,-0.14533308,0.33393395,-0.21281469,0.41168022,-0.19113171
0.759575,0.84606206,0.016723527,0.024981555,0.06094221,0.110724024,481015,0.9743476,0.5448024,1.0736254,0.6184987,0.18077059,-0.14732353,0.19521342,-0.1452503,0.33431652,-0.21243212,0.41213,-0.19068193
0.7596634,0.8461693,0.016558088,0.02476594,0.061262056,0.11097929,481016,0.974436,0.5448908,1.0737327,0.61860585,0.18060514,-0.14748898,0.1949978,-0.14546593,0.3346364,-0.21211226,0.41238526,-0.19042668
0.75944775,0.8462427,0.016770206,0.02500829,0.061893556,0.111752525,481017,0.97422034,0.5446752,1.0738062,0.6186793,0.18081728,-0.14727685,0.19524015,-0.14522357,0.33526787,-0.21148077,0.41315848,-0.18965344
0.75943536,0.8463657,0.016670471,0.024867218,0.061999336,0.11184563,481018,0.97420794,0.5446628,1.0739291,0.6188023,0.18071753,-0.1473766,0.19509909,-0.14536464,0.33537364,-0.21137498,0.41325158,-0.18956034
0.759474,0.8465093,0.016788816,0.024979705,0.06238453,0.11229256,481019,0.97424656,0.5447014,1.0740727,0.61894584,0.18083587,-0.14725825,0.19521157,-0.14525215,0.33575886,-0.21098979,0.41369852,-0.18911341
0.7595006,0.8465594,0.016790463,0.024965823,0.062731914,0.11263066,481020,0.9742732,0.54472804,1.0741228,0.618996,0.18083753,-0.1472566,0.19519769,-0.14526604,0.33610624,-0.2106424,0.41403663,-0.1887753
0.75939244,0.84686536,0.016889684,0.025011374,0.06382631,0.11377018,481021,0.974165,0.54461986,1.0744288,0.6193019,0.18093675,-0.14715737,0.19524324,-0.14522049,0.33720064,-0.20954801,0.41517615,-0.18763578
0.75948334,0.846991,0.01685493,0.024951737,0.06396683,0.11390896,481022,0.9742559,0.54471076,1.0745544,0.61942756,0.18090199,-0.14719214,0.1951836,-0.14528012,0.33734116,-0.20940748,0.4153149,-0.187497
0.7594736,0.84712815,0.016951993,0.025027927,0.064367436,0.114354804,481023,0.9742462,0.54470104,1.0746915,0.6195648,0.18099906,-0.14709507,0.1952598,-0.14520393,0.33774176,-0.20900688,0.41576076,-0.18705116
0.75948,0.847182,0.01681154,0.024846964,0.06451966,0.11444791,481024,0.9742526,0.5447074,1.0747454,0.61961854,0.1808586,-0.14723553,0.19507882,-0.14538491,0.33789396,-0.20885466,0.41585386,-0.18695806
0.75954294,0.8475242,0.017000524,0.02499122,0.06535376,0.11534483,481025,0.9743155,0.54477036,1.0750877,0.6199608,0.18104759,-0.14704654,0.19522308,-0.14524065,0.33872807,-0.20802057,0.4167508,-0.18606114
0.75951695,0.8476206,0.016920736,0.024879968,0.065414295,0.11539499,481026,0.97428954,0.5447444,1.075184,0.6200572,0.1809678,-0.14712633,0.19511183,-0.1453519,0.33878863,-0.20796002,0.41680095,-0.18601099
0.75954336,0.8477154,0.017013583,0.024972301,0.06571108,0.11573768,481027,0.97431594,0.5447708,1.0752788,0.620152,0.18106064,-0.14703348,0.19520417,-0.14525956,0.3390854,-0.20766324,0.41714364,-0.18566829
0.7596022,0.8477226,0.017005049,0.02496747,0.065867454,0.11590148,481028,0.9743748,0.5448296,1.075286,0.62015915,0.18105212,-0.147042,0.19519934,-0.14526439,0.33924177,-0.20750687,0.41730744,-0.1855045
0.7594124,0.84782183,0.017005151,0.024959449,0.066536546,0.11660073,481029,0.974185,0.5446398,1.0753852,0.62025845,0.18105221,-0.14704192,0.19519131,-0.14527242,0.33991086,-0.20683777,0.4180067,-0.18480524
0.75948447,0.84790266,0.016937599,0.024859095,0.06671193,0.11675503,481030,0.97425705,0.5447119,1.075466,0.6203393,0.18098466,-0.14710946,0.19509096,-0.14537276,0.34008625,-0.20666239,0.418161,-0.18465093
0.75948274,0.84801865,0.017028904,0.024950812,0.06697583,0.11706668,481031,0.9742553,0.54471016,1.075582,0.62045527,0.18107596,-0.14701816,0.19518268,-0.14528105,0.34035015,-0.20639849,0.41847265,-0.18433928
0.7594829,0.8480299,0.016798481,0.024668673,0.06709986,0.1170834,481032,0.9742555,0.54471034,1.0755934,0.6204665,0.18084554,-0.14724858,0.19490054,-0.14556319,0.3404742,-0.20627445,0.41848937,-0.18432257
0.7593258,0.84816414,0.017092755,0.0249832,0.06756155,0.117662884,481033,0.9740984,0.5445532,1.0757276,0.6206007,0.18113981,-0.14695431,0.19521506,-0.14524867,0.3409359,-0.20581277,0.41906884,-0.18374309
0.7593812,0.8483149,0.017026436,0.024881717,0.06789757,0.11798754,481034,0.97415376,0.5446086,1.0758783,0.6207515,0.1810735,-0.14702062,0.19511358,-0.14535014,0.34127188,-0.20547675,0.4193935,-0.18341842
0.7593229,0.8483296,0.01707507,0.024922742,0.06803405,0.11814151,481035,0.97409546,0.5445503,1.075893,0.62076616,0.18112212,-0.146972,0.1951546,-0.14530912,0.34140837,-0.20534027,0.41954747,-0.18326446
0.75930595,0.8482486,0.016994767,0.024849534,0.06801723,0.11809769,481036,0.97407854,0.5445334,1.075812,0.6206852,0.18104184,-0.14705229,0.1950814,-0.14538233,0.34139156,-0.20535709,0.41950366,-0.18330827
0.7591319,0.84834456,0.017001553,0.024819303,0.0686637,0.11875782,481037,0.9739045,0.5443593,1.075908,0.6207812,0.18104862,-0.14704551,0.19505116,-0.14541256,0.34203804,-0.20471062,0.42016378,-0.18264815
0.7592339,0.84845066,0.016952712,0.024743835,0.068867385,0.11895496,481038,0.9740065,0.5444613,1.076014,0.6208873,0.18099977,-0.14709435,0.1949757,-0.14548802,0.3422417,-0.20450693,0.42036092,-0.18245101
0.7591626,0.84847784,0.016987056,0.024766145,0.06906714,0.11915406,481039,0.9739352,0.54439,1.0760412,0.62091446,0.18103412,-0.14706,0.19499801,-0.14546572,0.34244147,-0.20430717,0.42056003,-0.1822519
0.7591793,0.8484664,0.016800538,0.024552587,0.0691102,0.11910204,481040,0.9739519,0.5444067,1.0760298,0.620903,0.1808476,-0.14724652,0.19478445,-0.14567928,0.34248453,-0.20426412,0.420508,-0.18230394
0.75919914,0.8487475,0.01699271,0.024726765,0.06990528,0.11997362,481041,0.9739717,0.54442656,1.0763109,0.6211841,0.18103978,-0.14705434,0.19495863,-0.1455051,0.3432796,-0.20346904,0.4213796,-0.18143234
0.75924885,0.8488984,0.016955387,0.024643276,0.07013367,0.12018081,481042,0.97402143,0.5444763,1.0764618,0.621335,0.18100245,-0.14709167,0.19487514,-0.14558859,0.343508,-0.20324065,0.42158678,-0.18122515
0.7592044,0.8489124,0.016998366,0.02470137,0.07031616,0.12040372,481043,0.97397697,0.5444318,1.0764759,0.621349,0.18104543,-0.1470487,0.19493324,-0.14553049,0.34369048,-0.20305815,0.42180967,-0.18100224
0.75921834,0.8488396,0.016945,0.024655305,0.070314735,0.12039018,481044,0.9739909,0.54444575,1.076403,0.62127614,0.18099207,-0.14710206,0.19488716,-0.14557657,0.34368905,-0.20305958,0.42179614,-0.18101579
0.75902253,0.84889454,0.016927933,0.02465654,0.07075446,0.12086749,481045,0.9737951,0.54424995,1.076458,0.6213311,0.18097499,-0.14711913,0.1948884,-0.14557533,0.3441288,-0.20261985,0.42227346,-0.18053848
0.7590387,0.8489124,0.016813494,0.024505291,0.0707867,0.12084432,481046,0.97381127,0.5442661,1.0764759,0.621349,0.18086055,-0.14723358,0.19473715,-0.14572658,0.34416103,-0.20258762,0.42225027,-0.18056165
0.75905424,0.84901285,0.016922278,0.024624664,0.07111135,0.121223725,481047,0.9738268,0.54428166,1.0765762,0.6214495,0.18096934,-0.14712478,0.19485652,-0.1456072,0.34448567,-0.20226297,0.42262968,-0.18018225
0.7589773,0.84888035,0.016618751,0.024287825,0.07096809,0.120942995,481048,0.9737499,0.5442047,1.0764438,0.6213169,0.18066582,-0.1474283,0.19451968,-0.14594404,0.3443424,-0.20240623,0.42234898,-0.18046297
0.75900626,0.8491554,0.01695775,0.02469119,0.07187092,0.12201695,481049,0.97377884,0.5442337,1.0767188,0.62159204,0.1810048,-0.14708932,0.19492306,-0.14554067,0.34524524,-0.2015034,0.42342293,-0.17938901
0.7591047,0.8493165,0.016928652,0.02461315,0.07215613,0.12228052,481050,0.9738773,0.54433215,1.0768799,0.6217531,0.18097572,-0.1471184,0.19484502,-0.1456187,0.34553045,-0.20121819,0.4236865,-0.17912544
0.7590325,0.84922653,0.016906444,0.02462086,0.07210641,0.12222818,481051,0.97380507,0.5442599,1.07679,0.6216631,0.1809535,-0.14714062,0.19485272,-0.145611,0.34548074,-0.2012679,0.42363414,-0.17917779
0.7589231,0.84906626,0.016778534,0.024498094,0.07193769,0.12200231,481052,0.9736957,0.54415053,1.0766296,0.6215029,0.18082559,-0.14726853,0.19472995,-0.14573377,0.345312,-0.20143664,0.42340827,-0.17940366
0.75863266,0.84885025,0.016593972,0.024329057,0.07178066,0.121773705,481053,0.97340524,0.5438601,1.0764136,0.62128687,0.18064104,-0.14745308,0.19456092,-0.14590281,0.34515497,-0.20159367,0.4231797,-0.17963226
0.75865424,0.84885025,0.016491974,0.024208961,0.07178361,0.121734366,481054,0.9734268,0.54388165,1.0764136,0.62128687,0.18053904,-0.14755508,0.19444083,-0.1460229,0.34515792,-0.20159072,0.42314035,-0.1796716
0.7585915,0.84878534,0.016461436,0.024199707,0.07175542,0.1216865,481055,0.97336406,0.5438189,1.0763488,0.6212219,0.1805085,-0.14758563,0.19443157,-0.14603215,0.34512973,-0.20161891,0.42309248,-0.17971946
0.7585674,0.8487279,0.01626762,0.023969801,0.0716869,0.12153374,481056,0.97334,0.5437948,1.0762913,0.62116444,0.18031469,-0.14777943,0.19420166,-0.14626206,0.3450612,-0.20168743,0.42293972,-0.17987223
0.75851613,0.8487028,0.016215388,0.023917157,0.071681224,0.12148489,481057,0.9732887,0.54374355,1.0762662,0.6211394,0.18026245,-0.14783168,0.19414902,-0.14631471,0.34505555,-0.20169309,0.42289084,-0.17992108
0.7586251,0.84891766,0.016258469,0.02393515,0.07210881,0.12194909,481058,0.9733977,0.5438525,1.0764811,0.6213542,0.18030553,-0.1477886,0.19416702,-0.14629671,0.34548312,-0.20126551,0.42335504,-0.17945687
0.7585527,0.84879875,0.016157191,0.023842407,0.07193638,0.12172715,481059,0.97332525,0.5437801,1.0763621,0.6212354,0.18020426,-0.14788987,0.19407427,-0.14638945,0.3453107,-0.20143795,0.42313313,-0.17967881
0.7585404,0.84869796,0.016087376,0.023776807,0.071819566,0.12158466,481060,0.973313,0.5437678,1.0762614,0.6211345,0.18013445,-0.14795968,0.19400868,-0.14645505,0.3451939,-0.20155475,0.42299062,-0.17982131
0.75833297,0.8485829,0.01584698,0.023516672,0.07156113,0.1212223,481061,0.97310555,0.5435604,1.0761464,0.6210195,0.17989404,-0.14820008,0.19374853,-0.1467152,0.34493545,-0.20181319,0.42262828,-0.18018366
0.7583279,0.8485192,0.015719587,0.023376526,0.071456224,0.12105052,481062,0.9731005,0.5435553,1.0760826,0.6209558,0.17976665,-0.14832747,0.19360839,-0.14685534,0.34483054,-0.2019181,0.4224565,-0.18035544
0.7583254,0.8485375,0.015718764,0.023374572,0.07157446,0.12118078,481063,0.973098,0.5435528,1.076101,0.62097406,0.17976582,-0.1483283,0.19360644,-0.14685729,0.34494877,-0.20179987,0.42258674,-0.1802252
0.75827485,0.8484536,0.015467162,0.023081431,0.07138061,0.1208771,481064,0.97304744,0.5435023,1.076017,0.62089014,0.17951423,-0.1485799,0.1933133,-0.14715043,0.34475493,-0.2019937,0.42228305,-0.18052886
0.7581335,0.84835273,0.015412564,0.023023749,0.0713158,0.12079132,481065,0.97290605,0.5433609,1.0759162,0.6207893,0.17945963,-0.1486345,0.19325562,-0.14720811,0.3446901,-0.20205852,0.42219728,-0.18061465
0.758217,0.8484559,0.015371539,0.022961132,0.07155468,0.12102539,481066,0.97298956,0.5434444,1.0760193,0.6208925,0.1794186,-0.14867553,0.19319299,-0.14727074,0.344929,-0.20181963,0.42243135,-0.18038058
0.7581655,0.8483856,0.015332879,0.022926996,0.07149873,0.12094365,481067,0.97293806,0.5433929,1.075949,0.6208222,0.17937994,-0.14871418,0.19315886,-0.14730486,0.34487304,-0.2018756,0.42234963,-0.18046232
0.7581049,0.8482706,0.015206204,0.022794666,0.07134837,0.12073997,481068,0.9728775,0.54333234,1.075834,0.62070715,0.17925327,-0.14884086,0.19302653,-0.1474372,0.3447227,-0.20202595,0.42214593,-0.180666
0.7577958,0.84801203,0.014921494,0.022518592,0.07097148,0.120222434,481069,0.9725684,0.5430232,1.0755755,0.6204486,0.17896855,-0.14912558,0.19275045,-0.14771327,0.3443458,-0.20240283,0.42162842,-0.18118353
0.7578751,0.8480338,0.014856306,0.022437466,0.070993885,0.120215006,481070,0.97264767,0.5431025,1.0755972,0.6204704,0.17890337,-0.14919075,0.19266933,-0.1477944,0.34436822,-0.20238043,0.42162097,-0.18119097
0.7578081,0.8479761,0.014821141,0.022405798,0.071005136,0.120215334,481071,0.9725807,0.5430355,1.0755395,0.6204127,0.1788682,-0.14922592,0.19263767,-0.14782606,0.34437945,-0.20236918,0.4216213,-0.18119064
0.7577805,0.84790283,0.014645935,0.02220612,0.070843846,0.119955696,481072,0.9725531,0.5430079,1.0754663,0.6203394,0.178693,-0.14940113,0.19243798,-0.14802575,0.34421816,-0.20253047,0.42136165,-0.18145028
0.7576705,0.8478036,0.01455936,0.022104124,0.07077216,0.11985659,481073,0.9724431,0.54289794,1.075367,0.6202402,0.17860642,-0.1494877,0.192336,-0.14812773,0.3441465,-0.20260215,0.42126256,-0.18154937
0.75777,0.8479343,0.014571081,0.022101142,0.07106742,0.12015764,481074,0.9725426,0.5429974,1.0754977,0.62037086,0.17861815,-0.14947598,0.19233301,-0.14813071,0.34444174,-0.2023069,0.4215636,-0.18124834
0.75779057,0.84792244,0.014565735,0.022095177,0.07113463,0.12023369,481075,0.97256315,0.543018,1.0754858,0.62035906,0.1786128,-0.14948133,0.19232704,-0.14813669,0.34450895,-0.20223969,0.42163965,-0.18117228
0.75783855,0.8479054,0.014519877,0.022050245,0.07113463,0.12020768,481076,0.9726111,0.54306597,1.0754688,0.620342,0.17856693,-0.14952719,0.19228211,-0.14818162,0.34450895,-0.20223969,0.42161363,-0.18119828
0.75775427,0.8478706,0.014405026,0.021912055,0.07113441,0.120194025,481077,0.97252685,0.5429817,1.075434,0.6203072,0.17845209,-0.14964204,0.19214392,-0.14831981,0.34450874,-0.2022399,0.42159998,-0.18121195
0.7577714,0.84784144,0.014352176,0.021848718,0.0711602,0.120173596,481078,0.97254395,0.5429988,1.0754049,0.620278,0.17839924,-0.14969489,0.19208059,-0.14838314,0.34453452,-0.20221412,0.42157957,-0.18123236
