yl_t+60(mean),yl_t+1440(mean),yw_t+5(mean),yw_t+30(mean),ys_t+5(mean),ys_t+30(mean),ID,yl_t+60(U),yl_t+60(L),yl_t+1440(U),yl_t+1440(L),yw_t+5(U),yw_t+5(L),yw_t+30(U),yw_t+30(L),ys_t+5(U),ys_t+5(L),ys_t+30(U),ys_t+30(L)
0.8961607,0.9208744,0.033332225,0.041316647,0.11294122,0.18123381,480978,1.0425323,0.74978906,1.1139245,0.72782433,0.19003041,-0.12336595,0.20539382,-0.122760534,0.34191102,-0.11602856,0.43490654,-0.07243894
0.89613855,0.9211048,0.033605315,0.041549537,0.113718495,0.18206266,480979,1.0425102,0.7497669,1.1141549,0.72805464,0.1903035,-0.12309287,0.20562671,-0.122527644,0.34268826,-0.11525129,0.4357354,-0.07161009
0.8960399,0.9210697,0.033617858,0.04154892,0.11373761,0.18210386,480980,1.0424116,0.74966824,1.1141198,0.7280196,0.19031604,-0.12308033,0.2056261,-0.122528255,0.3427074,-0.11523217,0.4357766,-0.07156889
0.89594996,0.9212282,0.0337907,0.04167837,0.11438551,0.18275131,480981,1.0423216,0.7495783,1.1142783,0.728178,0.19048887,-0.12290748,0.20575555,-0.12239881,0.3433553,-0.114584275,0.43642408,-0.070921436
0.8959898,0.9214374,0.034004156,0.041877534,0.11515349,0.18355022,480982,1.0423614,0.7496181,1.1144875,0.72838724,0.19070233,-0.12269403,0.20595472,-0.12219964,0.34412327,-0.11381629,0.43722296,-0.070122525
0.89585376,0.9214593,0.03413371,0.041969042,0.11538122,0.18379085,480983,1.0422254,0.7494821,1.1145095,0.7284092,0.1908319,-0.12256447,0.20604622,-0.12210813,0.344351,-0.113588564,0.43746358,-0.0698819
0.8957951,0.92152405,0.034244858,0.042053048,0.11578172,0.18418838,480984,1.0421667,0.74942344,1.1145742,0.7284739,0.19094303,-0.122453324,0.20613022,-0.122024134,0.3447515,-0.113188066,0.43786114,-0.06948437
0.8957803,0.9217117,0.034405157,0.042191137,0.11648107,0.1849273,480985,1.0421519,0.74940866,1.1147618,0.72866154,0.19110334,-0.122293025,0.20626831,-0.121886045,0.34545085,-0.11248871,0.43860006,-0.06874545
0.89567816,0.92172956,0.03455003,0.042303108,0.11668575,0.18514366,480986,1.0420498,0.7493065,1.1147797,0.7286794,0.19124821,-0.122148156,0.20638028,-0.12177407,0.34565553,-0.112284034,0.43881643,-0.068529084
0.8956442,0.9219419,0.03486435,0.0425726,0.11766606,0.18616113,480987,1.0420158,0.7492725,1.114992,0.72889173,0.19156253,-0.12183383,0.20664978,-0.121504575,0.34663585,-0.111303724,0.43983388,-0.06751162
0.8955158,0.9218711,0.034831244,0.042519443,0.117511325,0.18599994,480988,1.0418874,0.74914414,1.1149212,0.72882104,0.19152942,-0.12186694,0.20659661,-0.121557735,0.3464811,-0.11145846,0.4396727,-0.067672804
0.8953629,0.9219238,0.03503637,0.042668328,0.1181496,0.18662992,480989,1.0417346,0.74899125,1.1149739,0.7288737,0.19173455,-0.12166181,0.2067455,-0.12140885,0.3471194,-0.11082018,0.44030267,-0.06704283
0.89539105,0.9221429,0.0352781,0.042894427,0.11909974,0.18760116,480990,1.0417627,0.7490194,1.115193,0.72909284,0.19197628,-0.121420085,0.2069716,-0.121182755,0.34806952,-0.10987004,0.44127393,-0.066071585
0.89533806,0.92222875,0.035404675,0.042987585,0.11943424,0.18796024,480991,1.0417097,0.7489664,1.1152788,0.72917867,0.19210285,-0.12129351,0.20706476,-0.12108959,0.34840402,-0.109535545,0.441633,-0.06571251
0.8952531,0.92224157,0.035474796,0.043033957,0.11984664,0.18833418,480992,1.0416248,0.74888146,1.1152917,0.7291914,0.19217297,-0.12122339,0.20711114,-0.12104322,0.34881642,-0.10912314,0.44200695,-0.06533857
0.8952442,0.92248595,0.035718482,0.04324947,0.1205813,0.18917428,480993,1.0416158,0.7488725,1.1155361,0.7294358,0.19241667,-0.1209797,0.20732665,-0.120827705,0.34955108,-0.10838848,0.442847,-0.06449847
0.89518595,0.92253065,0.03582408,0.043326583,0.12085864,0.18942769,480994,1.0415576,0.7488143,1.1155808,0.7294805,0.19252226,-0.12087411,0.20740376,-0.12075059,0.34982842,-0.10811114,0.44310045,-0.06424506
0.89504313,0.92264897,0.036116704,0.043566566,0.12170563,0.19031446,480995,1.0414147,0.7486715,1.115699,0.7295989,0.19281489,-0.12058148,0.20764375,-0.12051061,0.3506754,-0.10726415,0.4439872,-0.06335829
0.8950218,0.9226536,0.03605933,0.043500658,0.121564776,0.19017316,480996,1.0413934,0.74865013,1.1157037,0.7296035,0.19275752,-0.12063885,0.20757784,-0.120576516,0.35053456,-0.10740501,0.44384593,-0.063499585
0.89482445,0.922722,0.036297876,0.043690052,0.12231309,0.1909394,480997,1.0411961,0.7484528,1.1157721,0.72967184,0.19299605,-0.12040031,0.20776723,-0.12038712,0.35128286,-0.10665669,0.44461215,-0.06273335
0.89484113,0.9228397,0.0364665,0.043842126,0.122970164,0.19158183,480998,1.0412128,0.7484695,1.1158898,0.7297896,0.19316468,-0.12023168,0.2079193,-0.120235056,0.35193995,-0.10599962,0.44525456,-0.06209092
0.894642,0.9229108,0.036693633,0.044024836,0.12367149,0.19227594,480999,1.0410136,0.74827033,1.115961,0.72986066,0.19339181,-0.12000455,0.20810202,-0.12005234,0.35264128,-0.105298296,0.4459487,-0.061396807
0.89460665,0.92280865,0.036589473,0.04391636,0.1234136,0.19199817,481000,1.0409783,0.748235,1.1158588,0.7297585,0.19328766,-0.12010871,0.20799354,-0.12016082,0.35238338,-0.10555618,0.4456709,-0.06167458
0.8944561,0.92324084,0.03718789,0.04445072,0.12550075,0.1941287,481001,1.0408278,0.7480844,1.1162909,0.73019075,0.19388607,-0.11951029,0.2085279,-0.11962646,0.35447055,-0.10346903,0.44780147,-0.05954404
0.8944278,0.92331815,0.0373341,0.04456886,0.12594955,0.19450767,481002,1.0407994,0.7480561,1.1163683,0.730268,0.19403228,-0.11936408,0.20864603,-0.11950832,0.3549193,-0.103020236,0.44818044,-0.059165075
0.8941614,0.92336655,0.037667546,0.04484596,0.12672704,0.1953279,481003,1.0405331,0.74778974,1.1164167,0.7303164,0.19436572,-0.11903064,0.20892313,-0.11923122,0.35569683,-0.10224274,0.44900066,-0.058344856
0.8943176,0.92357516,0.03768215,0.044871666,0.12723069,0.195824,481004,1.0406892,0.74794596,1.1166253,0.730525,0.19438033,-0.11901604,0.20894885,-0.11920551,0.35620046,-0.10173909,0.44949675,-0.05784875
0.8941472,0.9237984,0.03806536,0.045200076,0.1287482,0.19730796,481005,1.0405189,0.74777555,1.1168485,0.7307483,0.19476354,-0.11863282,0.20927726,-0.1188771,0.357718,-0.10022159,0.45098072,-0.05636479
0.8941587,0.9239252,0.038264833,0.045390293,0.12950721,0.1980718,481006,1.0405303,0.74778706,1.1169753,0.73087513,0.19496301,-0.11843335,0.20946747,-0.118686885,0.358477,-0.09946257,0.45174456,-0.055600956
0.89400387,0.92402893,0.038450114,0.045535475,0.13014528,0.19869849,481007,1.0403755,0.7476322,1.117079,0.73097885,0.19514829,-0.11824807,0.20961265,-0.1185417,0.35911506,-0.0988245,0.45237124,-0.054974258
0.8941321,0.9241604,0.038463585,0.045563135,0.13072082,0.19924584,481008,1.0405037,0.7477604,1.1172105,0.73111033,0.19516176,-0.1182346,0.20964031,-0.118514046,0.3596906,-0.09824896,0.4529186,-0.05442691
0.89400136,0.9244213,0.0388542,0.04590316,0.13166004,0.20033313,481009,1.040373,0.7476297,1.1174715,0.73137116,0.19555238,-0.117843986,0.20998034,-0.11817402,0.36062983,-0.09730974,0.4540059,-0.053339615
0.8940262,0.9245728,0.039022516,0.046070244,0.13242826,0.20102538,481010,1.0403979,0.74765456,1.117623,0.7315227,0.1957207,-0.11767566,0.21014743,-0.11800693,0.36139804,-0.096541524,0.45469815,-0.052647367
0.8936583,0.92435277,0.03911855,0.04610613,0.13239591,0.20100866,481011,1.0400299,0.7472866,1.1174029,0.7313026,0.19581673,-0.11757963,0.21018331,-0.11797105,0.36136568,-0.096573874,0.4546814,-0.052664086
0.89392656,0.9246434,0.039115157,0.04614335,0.13295485,0.20158608,481012,1.0402982,0.7475549,1.1176935,0.73159325,0.19581334,-0.11758302,0.21022053,-0.117933825,0.36192465,-0.09601493,0.45525885,-0.052086666
0.89377624,0.9247854,0.03936717,0.046366367,0.13400476,0.20265709,481013,1.0401479,0.7474046,1.1178355,0.7317352,0.19606535,-0.11733101,0.21044354,-0.117710814,0.36297452,-0.094965026,0.45632982,-0.05101566
0.89375097,0.9247595,0.039445724,0.046425797,0.13428111,0.20291126,481014,1.0401226,0.7473793,1.1178097,0.73170936,0.19614391,-0.117252454,0.21050298,-0.11765138,0.3632509,-0.09468867,0.456584,-0.05076149
0.8933471,0.924581,0.03955132,0.046475153,0.13448918,0.20307527,481015,1.0397187,0.7469754,1.1176311,0.7315309,0.1962495,-0.117146865,0.21055233,-0.11760202,0.36345896,-0.094480604,0.456748,-0.050597474
0.89366317,0.9247803,0.0394375,0.04640873,0.13485448,0.20341906,481016,1.0400348,0.7472915,1.1178304,0.7317302,0.19613568,-0.11726068,0.2104859,-0.11766845,0.36382425,-0.0941153,0.4570918,-0.05025369
0.89307654,0.92458254,0.039771665,0.046657864,0.13561438,0.20420922,481017,1.0394481,0.7467049,1.1176326,0.73153245,0.19646984,-0.11692652,0.21073504,-0.11741932,0.36458415,-0.0933554,0.457882,-0.049463525
0.89293545,0.92447823,0.03983953,0.04669673,0.13581382,0.20430747,481018,1.0393071,0.7465638,1.1175283,0.73142815,0.1965377,-0.11685865,0.21077392,-0.11738045,0.36478359,-0.093155965,0.45798022,-0.049365282
0.89253277,0.92418355,0.039907288,0.04672799,0.135875,0.20437412,481019,1.0389044,0.7461611,1.1172336,0.73113346,0.19660547,-0.11679089,0.21080516,-0.11734919,0.3648448,-0.09309478,0.45804685,-0.04929863
0.8926276,0.92438054,0.039961886,0.046778575,0.13624479,0.20474948,481020,1.0389992,0.74625593,1.1174307,0.7313304,0.19666007,-0.11673629,0.21085575,-0.1172986,0.3652146,-0.092724994,0.45842224,-0.04892327
0.89213187,0.92404836,0.04007478,0.04683667,0.13669807,0.20511883,481021,1.0385035,0.7457602,1.1170985,0.7309983,0.19677296,-0.1166234,0.21091385,-0.1172405,0.36566785,-0.092271715,0.45879158,-0.048553914
0.89192146,0.92380106,0.040047225,0.0467941,0.1366585,0.20502923,481022,1.0382931,0.7455498,1.1168512,0.7307509,0.19674541,-0.116650954,0.21087128,-0.117283076,0.3656283,-0.09231128,0.45870197,-0.048643515
0.89167845,0.9237191,0.040129893,0.046847776,0.13688438,0.20523259,481023,1.03805,0.7453068,1.1167692,0.730669,0.19682807,-0.11656829,0.21092495,-0.1172294,0.36585414,-0.092085406,0.45890534,-0.04844016
0.89167225,0.9236756,0.04003931,0.046767265,0.13706447,0.20534766,481024,1.0380439,0.7453006,1.1167257,0.7306255,0.1967375,-0.116658874,0.21084444,-0.11730991,0.36603427,-0.09190531,0.4590204,-0.04832509
0.8914024,0.9236472,0.040304895,0.04696941,0.13734378,0.20576246,481025,1.0377741,0.74503076,1.1166973,0.73059714,0.19700308,-0.11639328,0.21104659,-0.117107764,0.36631358,-0.091626,0.45943522,-0.047910288
0.8911388,0.92345023,0.040315896,0.04696067,0.13755117,0.20583327,481026,1.0375104,0.7447671,1.1165004,0.7304001,0.19701408,-0.116382286,0.21103784,-0.11711651,0.36652094,-0.09141861,0.45950603,-0.047839478
0.89089054,0.92327505,0.040357742,0.046972394,0.13737208,0.20569669,481027,1.0372622,0.7445189,1.1163251,0.73022497,0.19705592,-0.11634044,0.21104957,-0.11710478,0.36634186,-0.091597706,0.45936942,-0.04797606
0.89096904,0.9234073,0.040335946,0.04696571,0.13773072,0.20602308,481028,1.0373406,0.7445974,1.1164575,0.73035717,0.19703412,-0.11636224,0.21104288,-0.11711147,0.3667005,-0.091239065,0.45969582,-0.047649667
0.89066774,0.92324823,0.040455732,0.047038916,0.13794534,0.20625027,481029,1.0370394,0.7442961,1.1162983,0.73019814,0.19715391,-0.11624245,0.21111609,-0.117038265,0.3669151,-0.09102444,0.45992303,-0.047422484
0.89055896,0.9230722,0.040387973,0.046976812,0.13784142,0.20608799,481030,1.0369306,0.7441873,1.1161224,0.7300221,0.19708616,-0.11631021,0.211054,-0.117100365,0.36681122,-0.091128364,0.45976073,-0.047584757
0.890164,0.9228073,0.040402472,0.046952855,0.13774733,0.20594342,481031,1.0365356,0.74379236,1.1158574,0.7297572,0.19710065,-0.11629571,0.21103004,-0.11712432,0.3667171,-0.09122245,0.45961618,-0.04772933
0.8904232,0.92295647,0.04028073,0.04686659,0.13801472,0.20616503,481032,1.0367948,0.7440515,1.1160066,0.7299063,0.19697891,-0.11641745,0.21094376,-0.11721059,0.3669845,-0.09095506,0.4598378,-0.04750772
0.88978875,0.922533,0.04040679,0.046917383,0.13804488,0.20618077,481033,1.0361603,0.7434171,1.1155831,0.7294829,0.19710498,-0.11629139,0.21099456,-0.1171598,0.36701465,-0.090924904,0.45985353,-0.047491983
0.8895605,0.9223294,0.040369466,0.046877593,0.13795309,0.20596583,481034,1.0359322,0.74318886,1.1153796,0.7292793,0.19706765,-0.11632872,0.21095477,-0.117199585,0.36692286,-0.091016695,0.4596386,-0.047706917
0.88913685,0.92191756,0.04032772,0.046806544,0.13762647,0.20561166,481035,1.0355085,0.7427652,1.1149677,0.7288674,0.1970259,-0.11637046,0.21088372,-0.11727063,0.36659625,-0.09134331,0.45928442,-0.048061088
0.8892522,0.9221301,0.040389206,0.046872143,0.13798828,0.2059843,481036,1.0356238,0.7428805,1.1151803,0.72907996,0.19708739,-0.11630897,0.21094932,-0.11720504,0.36695808,-0.0909815,0.45965704,-0.047688454
0.8886966,0.9216446,0.040350445,0.046792664,0.13789955,0.2057618,481037,1.0350683,0.74232495,1.1146947,0.72859454,0.19704863,-0.11634774,0.21086985,-0.117284514,0.36686933,-0.091070235,0.45943457,-0.047910944
0.8884309,0.9212478,0.040182125,0.04663113,0.1373169,0.20512834,481038,1.0348026,0.74205923,1.1142979,0.7281977,0.19688031,-0.11651605,0.2107083,-0.11744605,0.3662867,-0.091652885,0.4588011,-0.048544407
0.88814497,0.9210887,0.04019467,0.046619102,0.1374005,0.2051491,481039,1.0345166,0.7417733,1.1141388,0.72803855,0.19689286,-0.11650351,0.21069628,-0.117458075,0.36637026,-0.09156929,0.45882183,-0.04852365
0.88813835,0.92095,0.040035814,0.046487387,0.13725482,0.2049487,481040,1.03451,0.7417667,1.1140001,0.7278999,0.196734,-0.11666237,0.21056457,-0.11758979,0.3662246,-0.09171496,0.45862144,-0.048724055
0.8879674,0.9210403,0.04033543,0.046747625,0.13766548,0.2055036,481041,1.0343391,0.74159575,1.1140904,0.72799015,0.19703361,-0.11636275,0.2108248,-0.11732955,0.36663526,-0.0913043,0.45917636,-0.04816915
0.8875921,0.9206357,0.040153336,0.046574272,0.13724773,0.204924,481042,1.0339637,0.7412204,1.1136858,0.72758555,0.19685152,-0.11654484,0.21065146,-0.117502905,0.3662175,-0.091722056,0.45859677,-0.048748747
0.88750607,0.92062426,0.04028875,0.04668799,0.13734083,0.20510966,481043,1.0338777,0.7411344,1.1136744,0.7275741,0.19698693,-0.116409436,0.21076517,-0.11738919,0.3663106,-0.091628954,0.4587824,-0.048563093
0.8876158,0.9207608,0.040239602,0.046658583,0.13747446,0.20522417,481044,1.0339874,0.74124414,1.1138109,0.7277107,0.19693778,-0.11645858,0.21073577,-0.117418595,0.36644423,-0.09149532,0.45889693,-0.048448578
0.8873283,0.9206147,0.040333066,0.046739504,0.13768001,0.20542929,481045,1.0337,0.74095666,1.1136649,0.7275646,0.19703124,-0.11636512,0.21081668,-0.117337674,0.3666498,-0.09128977,0.45910203,-0.048243463
0.8871391,0.9202701,0.040149532,0.04656666,0.13717036,0.2048334,481046,1.0335107,0.7407674,1.1133202,0.72721994,0.1968477,-0.11654865,0.21064384,-0.11751051,0.36614013,-0.09179942,0.45850617,-0.048839346
0.8868769,0.920117,0.04017359,0.04657386,0.13715331,0.2048027,481047,1.0332485,0.7405052,1.1131672,0.7270669,0.19687177,-0.11652459,0.21065104,-0.117503315,0.36612308,-0.09181647,0.45847547,-0.048870042
0.88704526,0.9201145,0.039987795,0.04642302,0.13713254,0.20469736,481048,1.0334169,0.7406736,1.1131647,0.7270644,0.19668597,-0.11671039,0.2105002,-0.11765416,0.36610234,-0.09183724,0.4583701,-0.048975393
0.88643706,0.9196776,0.040018026,0.04642621,0.13682166,0.2044103,481049,1.0328087,0.7400654,1.1127278,0.72662747,0.1967162,-0.11668016,0.21050338,-0.11765097,0.36579144,-0.092148125,0.45808303,-0.04926245
0.88622415,0.91933066,0.03982791,0.04624936,0.13627474,0.20375223,481050,1.0325958,0.7398525,1.1123807,0.72628057,0.1965261,-0.11687027,0.21032654,-0.11782782,0.3652445,-0.09269504,0.457425,-0.049920514
0.8859623,0.91917336,0.039879832,0.046284318,0.1363367,0.20381016,481051,1.032334,0.73959064,1.1122235,0.7261232,0.19657801,-0.11681835,0.2103615,-0.11779286,0.3653065,-0.09263308,0.4574829,-0.049862593
0.88598776,0.91917896,0.039806213,0.046225503,0.13638641,0.203839,481052,1.0323594,0.7396161,1.1122291,0.7261288,0.1965044,-0.116891965,0.21030268,-0.117851675,0.3653562,-0.09258337,0.45751175,-0.049833745
0.88561904,0.9187951,0.039742567,0.046151884,0.13606209,0.20346878,481053,1.0319906,0.7392474,1.1118453,0.72574496,0.19644076,-0.116955616,0.21022907,-0.117925294,0.36503187,-0.0929077,0.45714152,-0.050203964
0.88539624,0.91844934,0.039556876,0.04597637,0.13559143,0.20291355,481054,1.0317678,0.7390246,1.1114994,0.72539926,0.19625506,-0.11714131,0.21005355,-0.11810081,0.3645612,-0.09337835,0.4565863,-0.050759196
0.88521093,0.91837007,0.039587516,0.045997344,0.13579272,0.20308173,481055,1.0315826,0.73883927,1.1114202,0.72532,0.1962857,-0.11711067,0.21007451,-0.11807983,0.36476249,-0.093177065,0.45675448,-0.05059102
0.88514024,0.9181076,0.039305888,0.04573536,0.13537027,0.20254432,481056,1.0315119,0.7387686,1.1111578,0.7250575,0.19600406,-0.117392294,0.20981254,-0.11834182,0.36434007,-0.09359951,0.45621705,-0.051128432
0.885005,0.9181597,0.03951698,0.045937605,0.13561286,0.20289487,481057,1.0313766,0.73863333,1.1112099,0.7251096,0.19621517,-0.1171812,0.21001479,-0.11813957,0.36458266,-0.09335692,0.45656762,-0.050777882
0.8846804,0.9176902,0.039257154,0.04569382,0.13498846,0.2021235,481058,1.031052,0.7383087,1.1107403,0.72464013,0.19595534,-0.11744103,0.20977099,-0.11838336,0.36395824,-0.093981326,0.45579624,-0.051549256
0.8847214,0.9178662,0.03943997,0.045862548,0.13539802,0.20258933,481059,1.031093,0.73834974,1.1109163,0.7248161,0.19613814,-0.11725821,0.20993972,-0.11821463,0.36436778,-0.09357177,0.45626208,-0.051083416
0.88477504,0.917847,0.039342597,0.04578348,0.13534775,0.2025301,481060,1.0311466,0.7384034,1.1108971,0.7247969,0.19604078,-0.117355585,0.20986065,-0.1182937,0.36431754,-0.09362203,0.45620286,-0.051142648
0.88444966,0.9175255,0.03923803,0.045683537,0.13510834,0.20221561,481061,1.0308213,0.738078,1.1105756,0.7244754,0.1959362,-0.117460154,0.20976071,-0.118393645,0.3640781,-0.093861446,0.45588836,-0.051457137
0.8844065,0.91739005,0.039124515,0.04558308,0.13489021,0.20193247,481062,1.0307782,0.73803484,1.1104401,0.72433996,0.1958227,-0.11757366,0.20966026,-0.11849409,0.36386,-0.09407957,0.4556052,-0.051740274
0.88419145,0.917245,0.039139424,0.045592234,0.13489929,0.20192549,481063,1.0305631,0.7378198,1.110295,0.7241949,0.1958376,-0.11755876,0.20966941,-0.118484944,0.36386907,-0.094070494,0.45559824,-0.051747262
0.8843667,0.9172564,0.03893882,0.045422476,0.13477646,0.20172529,481064,1.0307384,0.737995,1.1103065,0.7242063,0.195637,-0.11775936,0.20949966,-0.1186547,0.36374623,-0.094193324,0.45539802,-0.05194746
0.8836225,0.91654915,0.038777597,0.045247372,0.13407065,0.20092572,481065,1.0299941,0.73725086,1.1095992,0.72349906,0.19547579,-0.117920585,0.20932455,-0.1188298,0.36304045,-0.09489913,0.4545985,-0.052747026
0.88345605,0.91629547,0.038629435,0.045105685,0.13365476,0.2004246,481066,1.0298277,0.7370844,1.1093456,0.7232454,0.19532761,-0.11806875,0.20918286,-0.1189715,0.36262453,-0.095315024,0.45409733,-0.053248152
0.88325614,0.91616005,0.038640536,0.04511021,0.13382217,0.20054905,481067,1.0296278,0.7368845,1.1092101,0.72310996,0.19533873,-0.118057646,0.20918739,-0.11896697,0.36279196,-0.09514761,0.45422179,-0.053123698
0.88320816,0.91605145,0.038546972,0.04503258,0.13360319,0.20031838,481068,1.0295798,0.7368365,1.1091015,0.72300136,0.19524515,-0.11815121,0.20910975,-0.1190446,0.36257297,-0.0953666,0.45399112,-0.053354368
0.8827361,0.9155495,0.038362715,0.044842567,0.13304533,0.19965169,481069,1.0291077,0.7363644,1.1085997,0.7224994,0.1950609,-0.11833547,0.20891975,-0.11923461,0.36201513,-0.09592445,0.45332444,-0.05402106
0.8825603,0.91532516,0.038242724,0.044728745,0.13276744,0.19930038,481070,1.028932,0.73618865,1.1083753,0.722275,0.19494091,-0.118455455,0.20880592,-0.11934844,0.36173722,-0.09620234,0.45297313,-0.05437237
0.8823517,0.9151598,0.03821517,0.044707257,0.13280362,0.19927688,481071,1.0287234,0.73598003,1.10821,0.7221097,0.19491336,-0.11848301,0.20878443,-0.119369924,0.3617734,-0.09616616,0.45294964,-0.05439587
0.88227594,0.91496015,0.03800747,0.044511385,0.13239011,0.19879727,481072,1.0286475,0.7359043,1.1080103,0.72191,0.19470565,-0.118690714,0.20858857,-0.11956579,0.3613599,-0.09657967,0.45247,-0.05487548
0.8820743,0.9148653,0.03807328,0.04458017,0.1325254,0.19893014,481073,1.028446,0.73570263,1.1079154,0.7218152,0.19477147,-0.1186249,0.20865735,-0.11949701,0.3614952,-0.09644438,0.4526029,-0.054742604
0.88172716,0.9143867,0.037834734,0.044342346,0.13177544,0.19807474,481074,1.0280988,0.7353555,1.1074368,0.7213366,0.19453292,-0.11886345,0.20841953,-0.11973483,0.36074522,-0.097194344,0.45174748,-0.055598006
0.8818814,0.9146758,0.03799503,0.044509534,0.13252792,0.1988424,481075,1.0282531,0.73550975,1.1077259,0.7216257,0.19469321,-0.11870316,0.20858671,-0.11956765,0.3614977,-0.096441865,0.45251516,-0.054830343
0.8818035,0.9144945,0.037858896,0.044383783,0.13215867,0.19845863,481076,1.0281751,0.73543185,1.1075447,0.72144437,0.19455707,-0.118839286,0.20846096,-0.1196934,0.36112845,-0.096811116,0.4521314,-0.055214122
0.8815933,0.91429365,0.037770987,0.044307183,0.13198537,0.19822532,481077,1.027965,0.7352216,1.1073438,0.7212435,0.19446917,-0.118927196,0.20838436,-0.11976999,0.36095515,-0.096984416,0.45189807,-0.05544743
0.88155484,0.9142006,0.03767577,0.044222664,0.13189018,0.19808316,481078,1.0279264,0.7351832,1.1072507,0.7211505,0.19437395,-0.119022414,0.20829985,-0.11985451,0.36085996,-0.097079605,0.4517559,-0.055589586
