yl_t+60(mean),yl_t+1440(mean),yw_t+5(mean),yw_t+30(mean),ys_t+5(mean),ys_t+30(mean),ID,yl_t+60(U),yl_t+60(L),yl_t+1440(U),yl_t+1440(L),yw_t+5(U),yw_t+5(L),yw_t+30(U),yw_t+30(L),ys_t+5(U),ys_t+5(L),ys_t+30(U),ys_t+30(L)
0.7976362,0.82496095,0.08991949,0.09545586,0.18819168,0.22218095,480970,0.98672926,0.60854316,1.0326798,0.6172421,0.24489515,-0.06505616,0.2574863,-0.06657458,0.44498903,-0.06860566,0.5145504,-0.07018851
0.7973932,0.82474667,0.09002447,0.09556464,0.1885842,0.22253107,480971,0.98648626,0.60830015,1.0324656,0.61702776,0.24500012,-0.06495118,0.2575951,-0.0664658,0.44538152,-0.06821315,0.5149005,-0.06983839
0.79722106,0.8244842,0.089789525,0.09535273,0.18832543,0.22230999,480972,0.9863141,0.608128,1.0322031,0.6167654,0.24476518,-0.06518613,0.25738317,-0.06667771,0.44512278,-0.06847191,0.51467943,-0.07005946
0.7970379,0.8243321,0.08994859,0.09552002,0.18880613,0.22274764,480973,0.98613095,0.60794485,1.032051,0.61661327,0.24492425,-0.065027066,0.25755048,-0.066510424,0.4456035,-0.06799121,0.5151171,-0.06962182
0.79678655,0.8240703,0.08994293,0.095517345,0.18888995,0.22283736,480974,0.9858796,0.6076935,1.0317892,0.61635137,0.24491858,-0.06503272,0.2575478,-0.0665131,0.4456873,-0.06790739,0.5152068,-0.0695321
0.79675704,0.823999,0.08992515,0.09550665,0.18899037,0.22295734,480975,0.9858501,0.607664,1.0317179,0.6162801,0.2449008,-0.065050505,0.2575371,-0.06652379,0.44578773,-0.067806974,0.5153268,-0.06941211
0.7964262,0.8236326,0.08973174,0.09533546,0.18888317,0.22282949,480976,0.98551923,0.6073331,1.0313514,0.61591375,0.24470739,-0.065243915,0.2573659,-0.06669498,0.4456805,-0.06791417,0.51519895,-0.069539964
0.79658955,0.8237466,0.089758165,0.095371544,0.18906774,0.2230369,480977,0.9856826,0.6074965,1.0314655,0.6160277,0.24473381,-0.06521749,0.257402,-0.0666589,0.4458651,-0.06772961,0.51540637,-0.069332555
0.7966261,0.8237146,0.08968331,0.095323734,0.18935305,0.22336309,480978,0.98571914,0.60753304,1.0314335,0.61599576,0.24465896,-0.06529234,0.25735417,-0.06670671,0.4461504,-0.067444295,0.5157325,-0.06900637
0.796129,0.82331634,0.08979734,0.095399,0.18904403,0.22303832,480979,0.98522204,0.60703593,1.0310352,0.6155975,0.244773,-0.06517831,0.25742945,-0.066631444,0.44584137,-0.067753315,0.5154078,-0.06933114
0.79639435,0.82338184,0.08948117,0.09516118,0.1894314,0.2234659,480980,0.9854874,0.6073013,1.0311007,0.61566293,0.24445683,-0.065494485,0.25719163,-0.06686927,0.44622874,-0.067365944,0.51583534,-0.06890355
0.7959456,0.8230137,0.089587994,0.09524744,0.18942517,0.22342373,480981,0.98503864,0.60685253,1.0307326,0.6152948,0.24456364,-0.06538766,0.25727788,-0.066783,0.4462225,-0.06737217,0.5157932,-0.06894572
0.7958326,0.8228667,0.089563735,0.09524127,0.18960068,0.22360228,480982,0.9849256,0.6067395,1.0305855,0.6151478,0.24453938,-0.06541192,0.2572717,-0.06678917,0.44639802,-0.06719667,0.5159717,-0.068767175
0.7955919,0.8226456,0.089586355,0.095244564,0.18946746,0.22349268,480983,0.98468494,0.60649884,1.0303645,0.6149267,0.244562,-0.0653893,0.25727502,-0.06678588,0.4462648,-0.06732988,0.5158621,-0.06887677
0.7956016,0.822556,0.08941783,0.09513249,0.18986173,0.223897,480984,0.98469466,0.60650855,1.0302749,0.61483717,0.24439348,-0.06555782,0.25716293,-0.06689795,0.4466591,-0.066935614,0.51626647,-0.06847246
0.79551125,0.82246125,0.08948024,0.095179066,0.18986359,0.22393732,480985,0.9846043,0.6064182,1.0301801,0.6147424,0.2444559,-0.06549541,0.2572095,-0.06685138,0.44666094,-0.06693375,0.51630676,-0.06843214
0.79543334,0.8223144,0.08940672,0.095142566,0.19028102,0.22438361,480986,0.9845264,0.6063403,1.0300332,0.61459553,0.24438238,-0.06556893,0.257173,-0.06688788,0.44707835,-0.066516325,0.5167531,-0.06798585
0.7948805,0.8218725,0.08966521,0.095350884,0.19016202,0.22419675,480987,0.98397356,0.60578746,1.0295913,0.6141536,0.24464086,-0.06531044,0.25738132,-0.06667956,0.44695938,-0.066635326,0.5165662,-0.06817271
0.79516274,0.8219606,0.089249104,0.0950233,0.19054885,0.22465351,480988,0.9842558,0.6060697,1.0296795,0.6142417,0.24422476,-0.06572655,0.25705373,-0.06700715,0.4473462,-0.06624849,0.51702297,-0.06771594
0.794627,0.82153696,0.08951458,0.09526266,0.19072828,0.22473885,480989,0.98372006,0.60553396,1.0292559,0.61381805,0.24449024,-0.06546107,0.2572931,-0.06676778,0.44752562,-0.06606907,0.5171083,-0.067630604
0.79445314,0.821339,0.08947438,0.0952277,0.19084007,0.22483326,480990,0.9835462,0.6053601,1.0290579,0.61362016,0.24445003,-0.06550127,0.25725815,-0.06680274,0.4476374,-0.06595728,0.51720273,-0.06753619
0.7943877,0.82128835,0.08957895,0.0953043,0.19068468,0.22472017,480991,0.98348075,0.60529464,1.0290072,0.6135695,0.24455461,-0.065396704,0.25733474,-0.06672614,0.44748202,-0.06611267,0.5170896,-0.06764929
0.7942585,0.8210554,0.08929681,0.095093936,0.19108036,0.225101,480992,0.9833515,0.6051654,1.0287743,0.61333656,0.24427247,-0.06567884,0.25712436,-0.06693651,0.4478777,-0.06571698,0.5174705,-0.06726846
0.79445314,0.8212802,0.08944117,0.095217936,0.19111796,0.2251447,480993,0.9835462,0.6053601,1.0289991,0.6135613,0.24441683,-0.06553448,0.25724837,-0.06681251,0.44791532,-0.065679386,0.51751417,-0.067224756
0.79462856,0.82137847,0.08934267,0.095145136,0.19150043,0.22555897,480994,0.9837216,0.6055355,1.0290973,0.6136596,0.24431832,-0.065632984,0.25717556,-0.06688531,0.44829777,-0.06529692,0.5179284,-0.06681049
0.7939551,0.8208429,0.08964722,0.0953771,0.19104344,0.22508045,480995,0.98304814,0.60486203,1.0285618,0.613124,0.24462287,-0.065328434,0.25740755,-0.06665334,0.44784078,-0.06575391,0.5174499,-0.06728901
0.7944269,0.8210966,0.08910556,0.09494752,0.19169417,0.22576025,480996,0.98352,0.60533386,1.0288155,0.6133777,0.24408121,-0.06587009,0.25697798,-0.06708293,0.4484915,-0.06510317,0.5181297,-0.066609204
0.7938616,0.8206308,0.0893841,0.09518462,0.19161832,0.22564824,480997,0.9829547,0.6047686,1.0283496,0.61291194,0.24435976,-0.06559155,0.25721505,-0.06684583,0.44841567,-0.06517902,0.5180177,-0.066721216
0.79373866,0.82049304,0.08935891,0.09516848,0.19176826,0.2257679,480998,0.9828317,0.6046456,1.028212,0.61277413,0.24433456,-0.06561674,0.25719893,-0.066861965,0.4485656,-0.065029085,0.51813734,-0.06660156
0.79364485,0.82053155,0.08977914,0.09552948,0.19210514,0.22610512,480999,0.9827379,0.6045518,1.0282505,0.61281264,0.24475479,-0.065196514,0.25755993,-0.06650096,0.4489025,-0.0646922,0.5184746,-0.06626433
0.79362273,0.8203058,0.089211985,0.09506576,0.19210625,0.2261343,481000,0.9827158,0.6045297,1.0280247,0.612587,0.24418764,-0.06576367,0.2570962,-0.066964686,0.4489036,-0.0646911,0.5185038,-0.066235155
0.79380065,0.8206834,0.08996288,0.095747456,0.19316119,0.22712542,481001,0.9828937,0.6047076,1.0284023,0.6129645,0.24493852,-0.065012775,0.2577779,-0.06628299,0.44995853,-0.063636154,0.5194949,-0.065244034
0.7939801,0.8208194,0.08992381,0.095733166,0.19383039,0.22781397,481002,0.9830732,0.60488707,1.0285382,0.6131005,0.24489945,-0.065051846,0.25776362,-0.06629728,0.45062774,-0.06296696,0.52018344,-0.06455548
0.7932948,0.8202951,0.090407476,0.09613499,0.19360255,0.22749619,481003,0.98238784,0.60420173,1.028014,0.61257625,0.24538313,-0.06456818,0.25816542,-0.06589545,0.45039988,-0.0631948,0.51986563,-0.06487326
0.7939209,0.8207019,0.08983333,0.095679805,0.19438179,0.22834493,481004,0.9830139,0.6048278,1.0284208,0.612983,0.24480897,-0.065142326,0.25771025,-0.06635064,0.45117915,-0.062415555,0.5207144,-0.06402452
0.7935052,0.8205084,0.09062813,0.09638464,0.19513568,0.22896464,481005,0.98259825,0.60441214,1.0282273,0.6127895,0.24560378,-0.06434752,0.25841507,-0.06564581,0.45193303,-0.06166166,0.5213341,-0.06340481
0.7932406,0.8202034,0.09046475,0.09624295,0.19508421,0.22889207,481006,0.98233366,0.60414755,1.0279223,0.6124846,0.2454404,-0.064510904,0.2582734,-0.065787494,0.45188156,-0.06171313,0.5212615,-0.06347738
0.79343504,0.8205203,0.09088292,0.09659326,0.1952184,0.22908221,481007,0.9825281,0.604342,1.0282391,0.61280143,0.24585858,-0.06409273,0.25862372,-0.06543718,0.45201576,-0.061578944,0.52145165,-0.06328724
0.79336476,0.82025295,0.09030959,0.09614589,0.19581941,0.22962388,481008,0.9824578,0.6042717,1.0279719,0.61253405,0.24528524,-0.06466606,0.25817633,-0.06588455,0.45261675,-0.060977936,0.52199334,-0.06274557
0.79370177,0.82074964,0.09083778,0.096565604,0.1957239,0.22961798,481009,0.9827948,0.6046087,1.0284685,0.6130308,0.24581343,-0.064137876,0.25859606,-0.06546484,0.45252126,-0.061073437,0.52198744,-0.06275147
0.79392344,0.8209235,0.09066864,0.09642721,0.19584575,0.2297655,481010,0.9830165,0.6048304,1.0286424,0.6132046,0.2456443,-0.06430701,0.25845766,-0.065603234,0.4526431,-0.06095159,0.52213496,-0.06260395
0.7933721,0.8204486,0.09101648,0.09671243,0.19570456,0.22959328,481011,0.98246515,0.60427904,1.0281675,0.61272967,0.24599212,-0.063959174,0.25874287,-0.06531801,0.4525019,-0.06109278,0.52196276,-0.06277618
0.79378957,0.8207116,0.09036686,0.09616789,0.19580324,0.22974604,481012,0.9828826,0.6046965,1.0284305,0.61299276,0.24534252,-0.06460879,0.25819832,-0.06586255,0.4526006,-0.060994104,0.52211547,-0.06262341
0.7931503,0.8201465,0.09065558,0.096389264,0.19549158,0.22941549,481013,0.98224336,0.60405725,1.0278654,0.6124276,0.24563123,-0.06432007,0.2584197,-0.06564118,0.45228893,-0.06130576,0.52178496,-0.062953964
0.7930627,0.8200311,0.090554304,0.0962995,0.19564588,0.2295652,481014,0.98215574,0.60396963,1.02775,0.6123122,0.24552995,-0.06442135,0.25832993,-0.065730944,0.45244324,-0.06115146,0.5219346,-0.06280425
0.7929595,0.820001,0.090893716,0.09659624,0.19562884,0.22953263,481015,0.98205256,0.60386646,1.0277199,0.61228216,0.24586937,-0.06408194,0.2586267,-0.0654342,0.4524262,-0.061168507,0.5219021,-0.062836826
0.79298514,0.81987065,0.09030774,0.096097976,0.19588858,0.22980396,481016,0.9820782,0.6038921,1.0275896,0.61215174,0.2452834,-0.06466791,0.2581284,-0.06593247,0.45268592,-0.060908765,0.5221734,-0.06256549
0.7930632,0.82008845,0.09087562,0.09659799,0.19628361,0.23016435,481017,0.9821563,0.60397017,1.0278074,0.61236954,0.24585128,-0.064100035,0.25862843,-0.06543245,0.45308095,-0.060513735,0.5225338,-0.062205106
0.7931957,0.8202073,0.09083788,0.09657599,0.19655418,0.23045525,481018,0.9822888,0.6041027,1.0279262,0.6124884,0.24581353,-0.06413777,0.25860643,-0.06545445,0.45335153,-0.06024316,0.5228247,-0.061914206
0.79261416,0.8197112,0.09124423,0.09691663,0.19647233,0.23028609,481019,0.9817072,0.6035211,1.02743,0.61199236,0.24621987,-0.063731425,0.25894707,-0.06511381,0.45326966,-0.06032501,0.52265555,-0.062083364
0.7932585,0.8202256,0.09065887,0.09642299,0.19671492,0.23061916,481020,0.98235154,0.60416543,1.0279444,0.61250675,0.24563453,-0.06431678,0.25845343,-0.06560745,0.45351225,-0.06008242,0.5229886,-0.061750293
0.7927703,0.81987166,0.09125307,0.0969337,0.19683392,0.23058212,481021,0.9818634,0.6036773,1.0275905,0.6121528,0.24622872,-0.06372258,0.25896415,-0.06509674,0.45363128,-0.05996342,0.5229516,-0.061787337
0.79266715,0.8197051,0.091058224,0.09676703,0.19680879,0.23055917,481022,0.9817602,0.6035741,1.027424,0.6119863,0.24603388,-0.06391743,0.25879747,-0.06526341,0.45360613,-0.05998856,0.5229286,-0.061810285
0.7928404,0.81996757,0.091457374,0.0971088,0.19681218,0.23060189,481023,0.9819335,0.60374737,1.0276865,0.61224866,0.24643302,-0.06351828,0.25913924,-0.06492164,0.45360953,-0.05998516,0.52297133,-0.061767563
0.79267865,0.8196766,0.09089608,0.09663357,0.19707914,0.23083574,481024,0.9817717,0.6035856,1.0273955,0.61195767,0.24587172,-0.064079575,0.258664,-0.065396875,0.4538765,-0.059718207,0.52320516,-0.06153372
0.79306406,0.820203,0.09131435,0.09696969,0.19694516,0.23076253,481025,0.9821571,0.603971,1.0279219,0.6124841,0.24629,-0.0636613,0.25900012,-0.06506076,0.4537425,-0.059852183,0.52313197,-0.06160693
0.79332256,0.8203983,0.091131024,0.09680692,0.19675098,0.23061708,481026,0.9824156,0.6042295,1.0281172,0.61267936,0.24610668,-0.06384463,0.25883737,-0.06522352,0.4535483,-0.06004636,0.52298653,-0.06175238
0.79287094,0.82002,0.091526784,0.097162575,0.19712645,0.23094797,481027,0.981964,0.6037779,1.0277389,0.6123011,0.24650243,-0.06344887,0.259193,-0.06486787,0.4539238,-0.059670895,0.52331746,-0.061421484
0.7932175,0.82023,0.09083408,0.0965508,0.1967877,0.23064877,481028,0.98231053,0.6041244,1.0279489,0.61251116,0.24580973,-0.06414157,0.25858125,-0.06547964,0.45358503,-0.060009643,0.52301824,-0.061720684
0.7929098,0.81996,0.091184184,0.09684322,0.19680278,0.23066932,481029,0.98200285,0.60381675,1.0276788,0.61224115,0.24615984,-0.06379147,0.25887367,-0.06518722,0.4536001,-0.059994563,0.52303874,-0.061700135
0.79281676,0.8198563,0.09110213,0.09676785,0.19688332,0.23073542,481030,0.9819098,0.6037237,1.0275751,0.61213744,0.24607778,-0.06387352,0.2587983,-0.06526259,0.45368066,-0.059914023,0.5231049,-0.061634034
0.79272544,0.8198223,0.091411,0.09704855,0.1969161,0.23076296,481031,0.9818185,0.6036324,1.0275412,0.61210346,0.24638665,-0.06356465,0.25907898,-0.06498189,0.45371345,-0.05988124,0.52313244,-0.061606497
0.7927109,0.81971973,0.090860814,0.09655203,0.19696811,0.23083508,481032,0.98180395,0.60361785,1.0274386,0.6120008,0.24583647,-0.06411484,0.25858247,-0.065478414,0.45376545,-0.059829235,0.52320457,-0.061534375
0.7927424,0.81984407,0.0912834,0.09692691,0.19707105,0.23086481,481033,0.9818354,0.6036493,1.027563,0.61212516,0.24625906,-0.06369225,0.25895736,-0.06510353,0.4538684,-0.059726298,0.52323425,-0.061504647
0.7929673,0.8200274,0.091147475,0.09680302,0.19688287,0.23070526,481034,0.9820604,0.60387427,1.0277463,0.6123085,0.24612314,-0.06382818,0.25883347,-0.06522743,0.45368022,-0.05991447,0.52307475,-0.061664194
0.79244494,0.8195579,0.0915786,0.09719589,0.19711411,0.23083924,481035,0.981538,0.6033519,1.0272768,0.61183906,0.24655426,-0.06339705,0.25922632,-0.06483455,0.45391145,-0.059683233,0.5232087,-0.061530218
0.7930357,0.8200393,0.09091572,0.09660046,0.19681054,0.23063697,481036,0.98212874,0.60394263,1.0277581,0.6123204,0.24589136,-0.064059936,0.2586309,-0.065429986,0.4536079,-0.0599868,0.52300644,-0.061732486
0.7925372,0.819636,0.09140062,0.09702398,0.19667614,0.23033996,481037,0.98163027,0.60344416,1.0273548,0.61191714,0.24637628,-0.06357503,0.25905442,-0.065006465,0.45347348,-0.06012121,0.5227094,-0.062029496
0.7924852,0.8195179,0.091242485,0.096891336,0.19675383,0.23041481,481038,0.98157823,0.6033921,1.0272368,0.611799,0.24621814,-0.06373317,0.25892177,-0.06513911,0.45355117,-0.060043514,0.52278423,-0.061954647
0.7926316,0.819745,0.09157614,0.09718941,0.19682059,0.23053676,481039,0.9817247,0.6035386,1.0274639,0.6120261,0.24655178,-0.063399516,0.25921986,-0.06484103,0.45361793,-0.059976757,0.5229062,-0.061832696
0.79246205,0.81944895,0.090931036,0.09661712,0.19668323,0.23032564,481040,0.9815551,0.603369,1.0271678,0.6117301,0.24590668,-0.06404462,0.25864756,-0.065413326,0.45348057,-0.060114115,0.52269506,-0.062043816
0.79296905,0.8200152,0.09128783,0.09694758,0.19654062,0.23030695,481041,0.9820621,0.603876,1.027734,0.61229634,0.24626347,-0.06368782,0.258978,-0.06508286,0.45333797,-0.06025672,0.5226764,-0.062062502
0.79320663,0.8202108,0.09104877,0.09670914,0.19600321,0.22980069,481042,0.9822997,0.6041136,1.0279297,0.61249197,0.24602443,-0.06392688,0.2587396,-0.065321304,0.45280057,-0.06079413,0.5221701,-0.06256877
0.792876,0.8199592,0.09153686,0.09717728,0.19693719,0.2307164,481043,0.98196906,0.60378295,1.0276781,0.6122403,0.2465125,-0.063438796,0.25920773,-0.06485316,0.45373452,-0.059860155,0.52308583,-0.061653048
0.7931443,0.8200964,0.09074432,0.09643379,0.19593394,0.22972561,481044,0.98223734,0.60405123,1.0278152,0.6123775,0.24571997,-0.064231336,0.25846422,-0.065596655,0.45273128,-0.060863405,0.5220951,-0.06264384
0.79287523,0.81988055,0.09116598,0.09683149,0.19642316,0.2301814,481045,0.9819683,0.6037822,1.0275995,0.61216164,0.24614164,-0.06380967,0.25886193,-0.06519895,0.4532205,-0.060374185,0.5225508,-0.06218806
0.79284275,0.8198433,0.09108589,0.09675232,0.19634831,0.2301094,481046,0.9819358,0.6037497,1.0275621,0.61212444,0.24606153,-0.063889764,0.25878277,-0.06527812,0.45314565,-0.060449034,0.5224788,-0.06226006
0.7928078,0.8198438,0.09140309,0.097051635,0.19671515,0.23046443,481047,0.9819009,0.60371476,1.0275627,0.6121249,0.24637875,-0.06357256,0.25908208,-0.06497881,0.4535125,-0.060082197,0.5228339,-0.061905026
0.79276645,0.8197137,0.09077084,0.09647965,0.19625509,0.22999509,481048,0.9818595,0.6036734,1.0274326,0.61199486,0.2457465,-0.06420481,0.25851008,-0.0655508,0.45305243,-0.060542256,0.52236456,-0.06237437
0.79293406,0.8199196,0.09114655,0.09683232,0.19632524,0.2300483,481049,0.9820271,0.603841,1.0276384,0.61220074,0.24612221,-0.0638291,0.25886276,-0.06519812,0.4531226,-0.0604721,0.5224178,-0.062321156
0.79323226,0.82017624,0.09092178,0.096610434,0.19573364,0.22947603,481050,0.9823253,0.6041392,1.0278951,0.6124574,0.24589744,-0.06405387,0.2586409,-0.06542001,0.45253098,-0.061063707,0.52184546,-0.06289342
0.79285485,0.8198728,0.0913818,0.097052254,0.19662324,0.23032281,481051,0.9819479,0.6037618,1.0275917,0.6121539,0.24635746,-0.06359385,0.2590827,-0.06497819,0.45342058,-0.060174108,0.52269226,-0.062046647
0.7932721,0.8201815,0.09068828,0.09639194,0.1955637,0.22929114,481052,0.98236513,0.604179,1.0279003,0.61246264,0.24566394,-0.06428737,0.25842237,-0.065638505,0.45236105,-0.06123364,0.52166057,-0.063078314
0.7931559,0.820123,0.09116228,0.096827075,0.19578357,0.22944772,481053,0.98224896,0.60406286,1.0278419,0.6124041,0.24613793,-0.06381337,0.25885752,-0.06520337,0.45258093,-0.061013773,0.5218172,-0.06292173
0.79300344,0.81996214,0.09101947,0.096692994,0.19586979,0.22950804,481054,0.9820965,0.6039104,1.027681,0.6122433,0.24599512,-0.063956186,0.25872344,-0.06533745,0.45266712,-0.060927555,0.5218775,-0.06286141
0.7931967,0.8201857,0.091301806,0.09696887,0.19624689,0.22992635,481055,0.98228973,0.6041036,1.0279046,0.6124668,0.24627745,-0.06367385,0.25899932,-0.06506158,0.45304424,-0.06055045,0.52229583,-0.062443107
0.79312795,0.82001305,0.09070504,0.09641754,0.19562796,0.22927016,481056,0.982221,0.6040349,1.0277319,0.6122942,0.24568069,-0.064270616,0.25844797,-0.065612905,0.4524253,-0.061169386,0.5216396,-0.063099295
0.7934057,0.82035494,0.09106882,0.09676189,0.19605534,0.22978626,481057,0.98249876,0.60431266,1.0280738,0.6126361,0.24604447,-0.06390683,0.25879234,-0.065268554,0.45285267,-0.060742006,0.5221557,-0.06258319
0.7936367,0.8205354,0.09086195,0.0965655,0.1956979,0.22945657,481058,0.98272973,0.6045436,1.0282543,0.6128166,0.2458376,-0.06411371,0.25859594,-0.06546494,0.45249525,-0.06109944,0.521826,-0.06291288
0.7934461,0.8203897,0.09113812,0.096840955,0.19645277,0.2301861,481059,0.9825392,0.6043531,1.0281086,0.6126708,0.24611378,-0.063837536,0.2588714,-0.06518949,0.4532501,-0.060344577,0.5225556,-0.06218335
0.7935656,0.82042664,0.09061507,0.096353896,0.19576521,0.22950663,481060,0.9826586,0.6044725,1.0281456,0.61270773,0.24559072,-0.06436058,0.25838435,-0.06567655,0.45256257,-0.06103213,0.5218761,-0.06286283
0.7935464,0.82045984,0.090919726,0.09664066,0.19633606,0.23008797,481061,0.98263943,0.6044533,1.0281787,0.612741,0.24589539,-0.06405593,0.2586711,-0.06538978,0.4531334,-0.060461283,0.5224574,-0.06228149
0.7935854,0.8204773,0.09082852,0.096556455,0.19626711,0.23002568,481062,0.9826785,0.60449237,1.0281962,0.6127584,0.24580418,-0.06414713,0.25858688,-0.06547399,0.45306444,-0.06053023,0.52239513,-0.062343776
0.7934372,0.8203464,0.09097145,0.09669279,0.19646502,0.2301732,481063,0.98253024,0.6043441,1.0280653,0.6126275,0.2459471,-0.064004205,0.25872323,-0.06533765,0.45326236,-0.060332328,0.52254266,-0.062196255
0.7935188,0.8203691,0.09055934,0.09631297,0.19626547,0.2300081,481064,0.98261184,0.6044257,1.028088,0.6126503,0.24553499,-0.06441631,0.2583434,-0.06571747,0.45306283,-0.06053187,0.52237755,-0.06236136
0.79350597,0.8203699,0.09074205,0.09647265,0.19601983,0.22970375,481065,0.982599,0.6044129,1.0280888,0.612651,0.2457177,-0.0642336,0.25850308,-0.06555779,0.45281717,-0.060777515,0.5220732,-0.0626657
0.79364854,0.8204816,0.090573736,0.0963103,0.19565877,0.22931802,481066,0.9827416,0.6045555,1.0282005,0.6127627,0.24554938,-0.06440192,0.25834075,-0.06572014,0.45245612,-0.06113857,0.5216875,-0.06305143
0.7934673,0.82031494,0.09080498,0.09654164,0.19624427,0.22987074,481067,0.98256034,0.60437423,1.0280339,0.61259604,0.24578063,-0.06417067,0.2585721,-0.0654888,0.4530416,-0.060553074,0.52224016,-0.06249872
0.79371846,0.82053053,0.0903753,0.09612872,0.19552416,0.22918044,481068,0.9828115,0.6046254,1.0282494,0.6128117,0.24535096,-0.064600356,0.25815916,-0.06590173,0.4523215,-0.061273187,0.5215499,-0.063189015
0.7937661,0.8205793,0.09061281,0.096334875,0.19542438,0.22903545,481069,0.98285913,0.604673,1.0282981,0.61286044,0.24558845,-0.06436285,0.25836533,-0.06569557,0.45222172,-0.061372966,0.5214049,-0.063334
0.7936746,0.82049346,0.09046588,0.09620666,0.1955695,0.22914833,481070,0.98276764,0.60458153,1.0282123,0.6127746,0.24544153,-0.06450977,0.2582371,-0.065823786,0.45236683,-0.061227843,0.52151775,-0.06322113
0.7938269,0.82063603,0.09060407,0.09634279,0.19568588,0.22929049,481071,0.98291993,0.6047338,1.0283549,0.6129172,0.24557972,-0.064371586,0.25837323,-0.06568766,0.45248324,-0.061111465,0.52166,-0.06307897
0.79376686,0.8205358,0.090197206,0.09595393,0.19524276,0.22881526,481072,0.9828599,0.6046738,1.0282546,0.61281693,0.24517286,-0.06477845,0.25798437,-0.06607652,0.4520401,-0.06155458,0.5211847,-0.0635542
0.79410213,0.8208767,0.090412825,0.09616502,0.19555967,0.22922349,481073,0.9831952,0.6050091,1.0285956,0.61315787,0.24538848,-0.06456283,0.25819546,-0.06586543,0.452357,-0.061237678,0.521593,-0.063145965
0.7941037,0.82086736,0.09028481,0.0960479,0.19554907,0.22920185,481074,0.98319674,0.6050106,1.0285863,0.61314845,0.24526046,-0.06469084,0.25807834,-0.06598254,0.4523464,-0.061248273,0.5215713,-0.0631676
0.7942228,0.8209717,0.09027381,0.09605242,0.19574904,0.22944182,481075,0.9833158,0.6051297,1.0286906,0.6132529,0.24524947,-0.06470184,0.25808287,-0.06597802,0.4525464,-0.0610483,0.52181125,-0.06292763
0.79414487,0.8208767,0.09012564,0.09592112,0.19577515,0.22944795,481076,0.9832379,0.6050518,1.0285956,0.61315787,0.2451013,-0.06485001,0.25795156,-0.06610932,0.4525725,-0.061022192,0.5218174,-0.06292151
0.79440165,0.8211403,0.09024841,0.09603998,0.19618624,0.22992864,481077,0.9834947,0.6053086,1.0288591,0.61342144,0.24522406,-0.06472724,0.2580704,-0.06599046,0.4529836,-0.0606111,0.5222981,-0.062440813
0.79445237,0.821191,0.09013665,0.09593943,0.19617149,0.2299092,481078,0.9835454,0.6053593,1.0289099,0.6134721,0.2451123,-0.064839005,0.25796986,-0.066091016,0.45296884,-0.06062585,0.52227867,-0.06246026
