yl_t+60(mean),yl_t+1440(mean),yw_t+5(mean),yw_t+30(mean),ys_t+5(mean),ys_t+30(mean),ID,yl_t+60(U),yl_t+60(L),yl_t+1440(U),yl_t+1440(L),yw_t+5(U),yw_t+5(L),yw_t+30(U),yw_t+30(L),ys_t+5(U),ys_t+5(L),ys_t+30(U),ys_t+30(L)
0.81249356,0.8052448,0.008177543,-0.0026192619,0.16006185,0.18002008,482440,0.9630766,0.66191053,0.9729565,0.6375331,0.21308254,-0.19672744,0.2138061,-0.21904463,0.5238831,-0.20375942,0.5990846,-0.23904444
0.812408,0.80519587,0.008237317,-0.0025698615,0.16010688,0.18006302,482441,0.962991,0.66182494,0.97290754,0.6374842,0.2131423,-0.19666767,0.2138555,-0.21899521,0.52392817,-0.20371439,0.59912753,-0.2390015
0.81371737,0.8063076,0.008636628,-0.0021396368,0.16101463,0.18124637,482442,0.9643004,0.66313434,0.9740193,0.63859594,0.21354161,-0.19626836,0.21428572,-0.218565,0.5248359,-0.20280664,0.6003109,-0.23781815
0.8130702,0.8057428,0.008460799,-0.0023453517,0.16060518,0.18072195,482443,0.9636532,0.66248715,0.9734545,0.6380311,0.2133658,-0.19644418,0.21408,-0.21877071,0.52442646,-0.20321609,0.59978646,-0.23834257
0.8138678,0.8064348,0.008723515,-0.0020765767,0.16123569,0.18147542,482444,0.96445084,0.6632848,0.9741465,0.63872313,0.2136285,-0.19618148,0.21434878,-0.21850194,0.52505696,-0.20258558,0.6005399,-0.2375891
0.81372494,0.8063405,0.0087474445,-0.0020608632,0.16124411,0.18145399,482445,0.96430796,0.6631419,0.9740522,0.63862884,0.21365243,-0.19615754,0.2143645,-0.21848622,0.52506536,-0.20257716,0.6005185,-0.23761053
0.8143954,0.80688727,0.009006155,-0.0017958882,0.16176371,0.18212767,482446,0.96497846,0.6638124,0.97459894,0.6391756,0.21391115,-0.19589883,0.21462947,-0.21822125,0.525585,-0.20205756,0.6011922,-0.23693685
0.81411564,0.80666023,0.009013447,-0.0018088288,0.16172393,0.18202506,482447,0.9646987,0.6635326,0.9743719,0.63894856,0.21391843,-0.19589154,0.21461654,-0.21823418,0.5255452,-0.20209734,0.6010896,-0.23703946
0.81454605,0.807061,0.009194,-0.0016327952,0.16208214,0.18246435,482448,0.9651291,0.663963,0.9747727,0.63934934,0.21409899,-0.19571099,0.21479256,-0.21805815,0.5259034,-0.20173913,0.6015289,-0.23660018
0.81432027,0.80688834,0.009177567,-0.001650152,0.1620227,0.1823613,482449,0.9649033,0.66373724,0.9746,0.63917667,0.21408255,-0.19572742,0.2147752,-0.21807551,0.525844,-0.20179857,0.6014258,-0.23670322
0.8148757,0.80737245,0.009428061,-0.0013989393,0.16249825,0.18296276,482450,0.96545875,0.6642927,0.9750841,0.6396608,0.21433304,-0.19547693,0.21502642,-0.2178243,0.5263195,-0.20132302,0.6020273,-0.23610176
0.81394637,0.8065549,0.009207968,-0.0016293032,0.16185594,0.18218581,482451,0.9645294,0.66336334,0.9742666,0.63884324,0.21411295,-0.19569702,0.21479605,-0.21805467,0.5256772,-0.20196533,0.60125035,-0.23687871
0.81453466,0.8070603,0.0094065955,-0.0014230746,0.16231282,0.18276115,482452,0.9651177,0.66395164,0.974772,0.6393486,0.21431158,-0.19549839,0.21500228,-0.21784844,0.5261341,-0.20150845,0.60182565,-0.23630337
0.81400687,0.8066024,0.009323714,-0.0015144808,0.16198182,0.18233639,482453,0.9645899,0.66342384,0.9743141,0.63889074,0.2142287,-0.19558127,0.21491088,-0.21793984,0.5258031,-0.20183945,0.6014009,-0.23672813
0.8142612,0.80680037,0.009454559,-0.0013636093,0.16214104,0.18259199,482454,0.9648442,0.66367817,0.97451204,0.6390887,0.21435955,-0.19545043,0.21506175,-0.21778896,0.5259623,-0.20168023,0.6016565,-0.23647253
0.8137412,0.8062771,0.009230048,-0.001566346,0.16162886,0.18201043,482455,0.96432424,0.6631582,0.9739888,0.6385654,0.21413504,-0.19567494,0.21485901,-0.21799171,0.5254501,-0.20219241,0.60107493,-0.2370541
0.8141707,0.8066734,0.009395914,-0.0013991448,0.16198936,0.18244414,482456,0.96475375,0.6635877,0.9743851,0.63896173,0.2143009,-0.19550908,0.21502621,-0.2178245,0.5258106,-0.2018319,0.6015087,-0.23662038
0.8139709,0.80645937,0.009395401,-0.0013995556,0.16189364,0.18231727,482457,0.96455395,0.6633879,0.97417104,0.6387477,0.2143004,-0.19550958,0.2150258,-0.21782492,0.5257149,-0.20192763,0.6013818,-0.23674725
0.81428,0.806519,0.00929126,-0.0013948312,0.16180184,0.18238829,482458,0.964863,0.66369694,0.97423065,0.6388073,0.21419625,-0.19561373,0.21503052,-0.2178202,0.5256231,-0.20201942,0.6014528,-0.23667623
0.8141032,0.8064615,0.009284173,-0.0014409451,0.16168842,0.18224788,482459,0.9646862,0.66352016,0.9741732,0.63874984,0.21418916,-0.19562082,0.21498442,-0.2178663,0.5255097,-0.20213285,0.6013124,-0.23681664
0.81446224,0.8066517,0.0093129305,-0.0013631985,0.16188271,0.18254423,482460,0.9650453,0.6638792,0.9743634,0.63894004,0.21421792,-0.19559206,0.21506216,-0.21778856,0.52570397,-0.20193855,0.60160875,-0.23652029
0.81442434,0.8066396,0.009374861,-0.0013038359,0.16194543,0.18259679,482461,0.96500736,0.6638413,0.9743513,0.63892794,0.21427985,-0.19553013,0.21512152,-0.2177292,0.52576673,-0.20187584,0.6016613,-0.23646773
0.8145448,0.8065988,0.0093415845,-0.0012881223,0.16188337,0.18262291,482462,0.9651278,0.66396177,0.97431046,0.6388871,0.21424657,-0.1955634,0.21513724,-0.21771348,0.5257046,-0.2019379,0.60168743,-0.23644161
0.81449026,0.8065641,0.009422618,-0.0012245488,0.16194871,0.18269263,482463,0.9650733,0.66390723,0.97427577,0.6388524,0.2143276,-0.19548237,0.21520081,-0.2176499,0.52576995,-0.20187256,0.60175717,-0.23637189
0.81450343,0.8065038,0.009395503,-0.0012275273,0.16192226,0.18268497,482464,0.96508646,0.6639204,0.97421545,0.6387921,0.2143005,-0.19550948,0.21519783,-0.21765289,0.52574354,-0.201899,0.6017495,-0.23637955
0.81456214,0.80655235,0.009472326,-0.0011478293,0.16200542,0.18278868,482465,0.9651452,0.6639791,0.974264,0.6388407,0.21437731,-0.19543266,0.21527752,-0.2175732,0.5258267,-0.20181584,0.6018532,-0.23627584
0.8146505,0.80647075,0.009443056,-0.0011235913,0.16196598,0.18281338,482466,0.9652335,0.66406745,0.9741824,0.6387591,0.21434805,-0.19546193,0.21530177,-0.21754895,0.52578723,-0.20185529,0.6018779,-0.23625115
0.81426555,0.8061306,0.009405055,-0.0011885,0.161614,0.1824568,482467,0.9648486,0.6636825,0.97384226,0.6384189,0.21431005,-0.19549993,0.21523686,-0.21761386,0.52543527,-0.20220727,0.6015213,-0.23660772
0.81441784,0.8061933,0.009395093,-0.0011660078,0.16167443,0.18255909,482468,0.96500087,0.6638348,0.97390497,0.6384816,0.21430008,-0.1955099,0.21525936,-0.21759136,0.5254957,-0.20214684,0.6016236,-0.23650543
0.81421983,0.8060262,0.009449115,-0.0011495753,0.1615846,0.1824484,482469,0.96480286,0.6636368,0.9737379,0.63831455,0.2143541,-0.19545588,0.21527578,-0.21757494,0.5254059,-0.20223667,0.6015129,-0.23661612
0.8139355,0.8056091,0.009292903,-0.0012565923,0.16118586,0.18208866,482470,0.96451855,0.6633525,0.9733208,0.63789743,0.21419789,-0.19561209,0.21516877,-0.21768194,0.5250071,-0.2026354,0.6011532,-0.23697586
0.8138105,0.80550945,0.009252849,-0.0013347496,0.16094032,0.18188825,482471,0.96439356,0.6632275,0.9732211,0.6377978,0.21415783,-0.19565214,0.2150906,-0.21776012,0.52476156,-0.20288095,0.60095274,-0.23717627
0.81374806,0.80537087,0.009202422,-0.0013532363,0.1608812,0.18181121,482472,0.9643311,0.66316503,0.97308254,0.6376592,0.21410741,-0.19570257,0.21507213,-0.2177786,0.5247025,-0.20294006,0.60087574,-0.23725331
0.81356233,0.80518377,0.0091900965,-0.0013667932,0.16075641,0.18169297,482473,0.96414536,0.6629793,0.97289544,0.6374721,0.21409509,-0.19571489,0.21505857,-0.21779215,0.5245777,-0.20306486,0.6007575,-0.23737155
0.81341463,0.8048059,0.008900062,-0.0015891462,0.1601259,0.18120506,482474,0.96399766,0.6628316,0.97251755,0.6370942,0.21380505,-0.19600493,0.21483621,-0.21801451,0.5239472,-0.20369537,0.60026956,-0.23785946
0.8134737,0.8048915,0.008935392,-0.0015604919,0.16014,0.18121697,482475,0.96405673,0.6628907,0.9726032,0.63717985,0.21384038,-0.1959696,0.21486486,-0.21798585,0.52396125,-0.20368128,0.6002815,-0.23784755
0.81360626,0.8048942,0.008871202,-0.00159993,0.16003771,0.18121086,482476,0.9641893,0.66302323,0.9726059,0.63718253,0.21377619,-0.19603379,0.21482544,-0.21802528,0.52385896,-0.20378356,0.6002754,-0.23785366
0.8135737,0.8048498,0.008939912,-0.0015349188,0.16009486,0.18126309,482477,0.96415675,0.6629907,0.9725615,0.6371381,0.2138449,-0.19596508,0.21489044,-0.21796028,0.5239161,-0.20372641,0.6003276,-0.23780143
0.81344515,0.80454904,0.008768294,-0.0016632981,0.15966071,0.18093799,482478,0.9640282,0.6628621,0.9722607,0.63683736,0.21367328,-0.1961367,0.21476206,-0.21808866,0.52348197,-0.20416056,0.6000025,-0.23812653
0.81365776,0.8047636,0.008901706,-0.0015396432,0.15987882,0.1812009,482479,0.9642408,0.66307473,0.9724753,0.63705194,0.21380669,-0.19600329,0.21488571,-0.217965,0.5237001,-0.20394245,0.60026544,-0.23786362
0.81348395,0.8045019,0.0087900665,-0.0016198545,0.1596419,0.18097985,482480,0.964067,0.6629009,0.97221357,0.6367902,0.21369505,-0.19611493,0.2148055,-0.21804522,0.5234632,-0.20417936,0.60004437,-0.23808467
0.81373775,0.80469984,0.00888897,-0.001502259,0.15980834,0.18120201,482481,0.9643208,0.6631547,0.9724115,0.63698816,0.21379396,-0.19601601,0.2149231,-0.21792762,0.5236296,-0.20401293,0.6002665,-0.23786251
0.81352913,0.8043937,0.008760899,-0.0016009571,0.15945648,0.18091439,482482,0.96411216,0.6629461,0.9721054,0.63668203,0.21366589,-0.19614409,0.21482441,-0.21802631,0.52327776,-0.20436479,0.5999789,-0.23815013
0.8134809,0.8043489,0.008783494,-0.0015800055,0.15931801,0.18078545,482483,0.96406394,0.6628979,0.97206056,0.6366372,0.21368848,-0.1961215,0.21484536,-0.21800536,0.5231393,-0.20450325,0.59984994,-0.23827907
0.8133239,0.8041334,0.008681406,-0.0016588818,0.15911226,0.18060078,482484,0.96390694,0.6627409,0.9718451,0.63642174,0.21358639,-0.19622359,0.21476647,-0.21808425,0.52293354,-0.20470901,0.5996653,-0.23846374
0.8132613,0.8040915,0.008755147,-0.0015909949,0.15915443,0.1806175,482485,0.9638443,0.66267824,0.9718032,0.63637984,0.21366014,-0.19614984,0.21483436,-0.21801636,0.5229757,-0.20466684,0.59968203,-0.23844703
0.81267893,0.80344266,0.008495,-0.001813964,0.15846927,0.17995234,482486,0.96326196,0.6620959,0.97115433,0.635731,0.21339999,-0.19640999,0.2146114,-0.21823932,0.5222905,-0.205352,0.59901685,-0.23911218
0.81283206,0.8035809,0.008463059,-0.0018268019,0.15835181,0.17991179,482487,0.9634151,0.662249,0.97129256,0.6358692,0.21336804,-0.19644193,0.21459855,-0.21825217,0.52217305,-0.20546946,0.5989763,-0.23915273
0.81250334,0.80323064,0.008336631,-0.0019468623,0.15806015,0.17960899,482488,0.96308637,0.6619203,0.9709423,0.63551897,0.21324162,-0.19656835,0.2144785,-0.21837223,0.5218814,-0.20576112,0.5986735,-0.23945554
0.8123272,0.80303645,0.008303766,-0.0019681219,0.15788554,0.17943852,482489,0.96291023,0.6617442,0.9707481,0.6353248,0.21320875,-0.19660123,0.21445724,-0.21839347,0.5217068,-0.20593573,0.59850305,-0.239626
0.8117494,0.80235636,0.0079115415,-0.0022983137,0.15690534,0.17856836,482490,0.9623324,0.66116637,0.97006804,0.6346447,0.21281654,-0.19699344,0.21412705,-0.21872367,0.5207266,-0.20691593,0.5976329,-0.24049616
0.8119006,0.802492,0.007964331,-0.0022252914,0.15705515,0.17871916,482491,0.96248364,0.6613176,0.9702037,0.63478035,0.21286932,-0.19694066,0.21420006,-0.21865065,0.5208764,-0.20676611,0.5977837,-0.24034536
0.8118249,0.8023383,0.007833795,-0.0023194705,0.15675923,0.17849591,482492,0.96240795,0.6612419,0.97005,0.6346266,0.21273878,-0.1970712,0.21410589,-0.21874483,0.52058053,-0.20706204,0.5975604,-0.24056861
0.81182075,0.8023069,0.007864914,-0.0022759242,0.15678994,0.17853568,482493,0.9624038,0.6612377,0.97001857,0.6345952,0.2127699,-0.19704008,0.21414943,-0.21870129,0.5206112,-0.20703132,0.5976002,-0.24052884
0.81128716,0.80170846,0.0075994255,-0.0024755797,0.15610643,0.17790036,482494,0.9618702,0.66070414,0.96942014,0.6339968,0.21250442,-0.19730556,0.21394978,-0.21890093,0.5199277,-0.20771484,0.5969649,-0.24116416
0.8116432,0.8019868,0.0077204104,-0.0023554168,0.15634672,0.17821114,482495,0.9622262,0.66106015,0.9696985,0.63427514,0.2126254,-0.19718458,0.21406995,-0.21878077,0.520168,-0.20747454,0.5972757,-0.24085338
0.8112944,0.80162776,0.0075710793,-0.002484823,0.15596841,0.17783754,482496,0.9618774,0.66071135,0.96933943,0.6339161,0.21247607,-0.1973339,0.21394053,-0.21891019,0.5197897,-0.20785286,0.5969021,-0.24122699
0.81166863,0.8018848,0.0076523176,-0.002391979,0.15612139,0.17807554,482497,0.96225166,0.6610856,0.96959645,0.6341731,0.2125573,-0.19725268,0.21403338,-0.21881734,0.51994264,-0.20769988,0.5971401,-0.24098898
0.81119704,0.80137885,0.007465911,-0.0025650344,0.15554333,0.17751387,482498,0.9617801,0.660614,0.9690905,0.6336672,0.2123709,-0.19743907,0.21386032,-0.2189904,0.5193646,-0.20827794,0.59657836,-0.24155065
0.8114501,0.8015172,0.0075442735,-0.002479996,0.15556988,0.17759079,482499,0.96203315,0.6608671,0.96922886,0.6338055,0.21244927,-0.19736071,0.21394536,-0.21890536,0.5193912,-0.20825139,0.5966553,-0.24147373
0.8111748,0.80123705,0.0074175377,-0.0025930726,0.15526873,0.17729072,482500,0.96175784,0.6605918,0.9689487,0.6335254,0.21232253,-0.19748744,0.21383229,-0.21901843,0.51909,-0.20855254,0.59635526,-0.2417738
0.81124204,0.80127084,0.007506273,-0.0025019746,0.15532893,0.17735629,482501,0.9618251,0.660659,0.9689825,0.63355917,0.21241125,-0.19739872,0.21392338,-0.21892734,0.5191502,-0.20849234,0.5964208,-0.24170823
0.81053215,0.8005653,0.007220347,-0.002776501,0.15442872,0.17645182,482502,0.9611152,0.6599491,0.968277,0.6328536,0.21212533,-0.19768465,0.21364886,-0.21920186,0.51825,-0.20939255,0.5955163,-0.2426127
0.81077254,0.8007002,0.0071775196,-0.002798993,0.15432885,0.17641543,482503,0.96135557,0.6601895,0.96841186,0.6329885,0.2120825,-0.19772747,0.21362637,-0.21922435,0.5181501,-0.20949242,0.59547997,-0.2426491
0.81039923,0.8003617,0.007024697,-0.002945859,0.15392518,0.17598084,482504,0.96098226,0.6598162,0.96807337,0.63265,0.21192968,-0.1978803,0.2134795,-0.21937121,0.51774645,-0.20989609,0.5950453,-0.24308369
0.81016785,0.8001189,0.0069506476,-0.0030107675,0.15365091,0.17570394,482505,0.9607509,0.6595848,0.9678306,0.63240725,0.21185564,-0.19795434,0.2134146,-0.21943612,0.51747215,-0.21017036,0.59476846,-0.24336058
0.8095898,0.79946274,0.0064762603,-0.0034209653,0.15248461,0.17459294,482506,0.96017283,0.6590068,0.9671744,0.63175106,0.21138124,-0.19842874,0.2130044,-0.21984632,0.51630586,-0.21133666,0.5936575,-0.24447158
0.80991244,0.79971707,0.0066250777,-0.0032727642,0.15279451,0.17495365,482507,0.9604955,0.6593294,0.96742874,0.6320054,0.21153006,-0.19827992,0.2131526,-0.21969812,0.51661575,-0.21102676,0.59401816,-0.24411087
0.80977225,0.79952973,0.00640406,-0.0034486952,0.15236026,0.1745666,482508,0.9603553,0.6591892,0.9672414,0.63181806,0.21130905,-0.19850093,0.21297666,-0.21987405,0.5161815,-0.21146101,0.59363115,-0.24449793
0.8097753,0.79950047,0.0064006704,-0.003432468,0.15232605,0.17455469,482509,0.9603583,0.65919226,0.96721214,0.6317888,0.21130566,-0.19850431,0.21299289,-0.21985783,0.5161473,-0.21149522,0.5936192,-0.24450983
0.80934995,0.7990287,0.006104063,-0.0036903564,0.15152441,0.173816,482510,0.959933,0.6587669,0.96674037,0.631317,0.21100906,-0.19880092,0.212735,-0.22011572,0.5153457,-0.21229686,0.5928805,-0.24524853
0.8096415,0.7992268,0.0062139556,-0.0035694744,0.15175346,0.1740883,482511,0.9602245,0.65905845,0.9669385,0.63151515,0.21111894,-0.19869104,0.21285589,-0.21999483,0.5155747,-0.21206781,0.5931528,-0.24497622
0.80937,0.7989465,0.0060187164,-0.0037388324,0.15128455,0.17362902,482512,0.959953,0.65878695,0.9666582,0.6312348,0.2109237,-0.19888628,0.21268652,-0.2201642,0.51510584,-0.21253672,0.59269357,-0.2454355
0.8095793,0.7990621,0.0060717114,-0.0036733076,0.15133296,0.17374682,482513,0.96016234,0.6589963,0.96677375,0.6313504,0.2109767,-0.19883327,0.21275204,-0.22009867,0.51515424,-0.21248831,0.59281135,-0.2453177
0.80906165,0.79856175,0.0057862983,-0.0039268825,0.15060005,0.17302659,482514,0.9596447,0.6584786,0.9662734,0.6308501,0.21069129,-0.19911869,0.21249847,-0.22035225,0.51442134,-0.21322122,0.5920911,-0.24603793
0.8096895,0.79905146,0.0059721917,-0.003723016,0.15105945,0.1735746,482515,0.96027255,0.6591065,0.96676314,0.6313398,0.21087718,-0.1989328,0.21270235,-0.22014837,0.5148807,-0.21276182,0.5926391,-0.24548993
0.8093617,0.79873425,0.005773563,-0.003908088,0.15060289,0.17311564,482516,0.9599447,0.65877867,0.9664459,0.6310226,0.21067855,-0.19913143,0.21251728,-0.22033344,0.51442415,-0.21321838,0.59218013,-0.24594888
